ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_RoundColonies_Count,Location_Center_X,Location_Center_Y,Number_Object_Number
1,214,339,500.0,384.0,1.0018235734186791,0.26107364904719066,1.0,0.80714285714285716,0.93914870093077285,21.202007746054573,21.095023109728988,9.8488578017961039,3.7750463565321932,3.1622776601683795,19.0,20.466698477573072,27.373619616714738,67.350000000000023,0.95358649789029526,1,500.68436578171094,383.63716814159289,214
1,215,28,553.0,383.0,1.0573107928535617,0.43558345970773771,1.0,0.5714285714285714,0.72909959262497903,6.5368403509162487,6.324555320336759,2.8284271247461903,1.3936397296958618,1.0,4.9497474683058327,5.8841260474537265,2.1881751947420756,21.968000000000004,0.83582089552238803,1,553.53571428571433,382.96428571428572,215
1,216,55,645.0,383.0,0.99851191297868136,0.39660723323277242,1.0,0.76388888888888884,0.92181171105885806,8.7887506183110755,8.2462112512353212,4.0,1.8188345776139558,1.4142135623730951,7.0,8.0679711181640759,-31.560316718178925,27.382000000000005,0.91666666666666663,1,644.69090909090914,383.38181818181818,216
1,217,21,868.0,383.0,0.96883582967848492,0.0,1.0,0.83999999999999997,1.1255513621340978,5.1719479020372079,4.4721359549995796,2.8284271247461903,1.3564419702018367,1.0,4.0,5.1719479020372079,0.0,15.311999999999998,0.91304347826086951,1,868.0,383.0,217
1,218,111,546.0,385.0,1.0879367167400924,0.60010682620038558,1.0,0.65680473372781067,0.62399039839782799,13.763971859561087,13.45362404707371,5.0,2.0517987099619832,2.0,11.235950130828535,11.010074569630703,-70.848729793766452,47.280000000000015,0.82835820895522383,0,546.11711711711712,384.09909909909908,218
1,219,126,1115.0,381.0,1.3851222669864907,0.89083680002298182,1.0,0.49411764705882355,0.61442480209205574,19.259892413676567,17.691806012954132,4.2426406871192848,2.0394643568014286,2.0,8.1210356182075163,8.7502207363201165,-37.308283849683257,50.764000000000024,0.92988929889298888,0,1114.5714285714287,381.56349206349205,219
1,220,78,479.0,385.0,1.0107206729592708,0.4938949381105836,1.0,0.70909090909090911,0.86697327986610462,10.766487429826308,10.198039027185569,5.0,2.0201435321243926,2.0,8.4852813742385695,9.3616932354678823,61.147945506951899,33.624000000000009,0.90173410404624277,1,478.93589743589746,385.0,220
1,221,165,676.0,385.0,1.0117968714443544,0.38726055368723233,1.0,0.6875,0.8658384605245053,15.219755909511903,15.297058540778355,6.4031242374328485,2.6864620034374802,2.2360679774997898,13.435028842544403,14.032163165110376,-86.531770741082937,48.936000000000014,0.90659340659340659,1,675.85454545454547,385.60000000000002,221
1,222,24,1114.0,388.0,3.9428987658986472,0.99032412317426244,1.0,0.21818181818181817,0.32012097294050468,15.443419777350945,12.806248474865697,1.4142135623730951,1.0690355937288494,1.0,1.4142135623730951,2.1431400161420591,-42.515870772431384,30.694000000000006,1.1162790697674418,0,1115.5833333333333,386.625,222
1,223,21,571.0,387.0,1.0081863045533814,0.44944985238687585,1.0,0.69999999999999996,0.83986149139294708,5.562247936576501,5.0990195135927845,2.2360679774997898,1.3115811317554791,1.0,4.0,4.9687870285846509,14.036243467926459,17.725999999999999,0.875,1,571.61904761904759,387.23809523809524,223
1,224,128,1121.0,390.0,1.0720548310211249,0.52367354804022281,1.0,0.65641025641025641,0.84251225158652121,14.295964630870708,14.560219778561036,5.6568542494923806,2.3421326744340378,2.0,11.313708498984761,12.179004165240601,-26.519627288915228,43.694000000000017,0.99224806201550386,1,1120.3828125,390.1171875,224
1,225,57,879.0,389.0,0.99774782801476014,0.28935583580818708,1.0,0.79166666666666663,0.9848888950657303,8.7686863853402635,8.2462112512353212,4.0,1.8156578998014734,1.4142135623730951,7.0,8.3935760518755931,-74.427368426916786,26.968000000000007,0.91200000000000003,1,878.52631578947364,388.92982456140351,225
1,226,17,891.0,388.0,0.99753399951151611,0.62096107545163104,1.0,0.84999999999999998,1.0183140903382442,5.2639450139741175,4.4721359549995796,2.0,1.2495670992423111,1.0,3.0,4.1260980374023157,-15.171624442119779,14.483999999999998,0.91891891891891897,1,891.11764705882354,388.41176470588238,226
1,227,23,663.0,391.0,0.99460959165183549,0.47396292226158826,1.0,0.76666666666666672,0.86191837756453848,5.814491449088945,5.0990195135927845,2.8284271247461903,1.379189102249494,1.0,4.0,5.1199202217424249,-20.70164146118568,18.311999999999998,0.92000000000000004,1,662.78260869565213,391.08695652173913,227
1,228,262,990.0,391.0,1.0035514905380141,0.33257784508547639,1.0,0.76608187134502925,0.88667256343094603,18.875399371547402,18.973665961010276,8.5440037453175304,3.347825346833361,3.0,16.970562748477139,17.800932486859537,36.868162194015504,60.936000000000021,0.93404634581105173,1,989.7709923664122,390.69465648854964,228
1,229,90,587.0,391.0,1.0101793332345463,0.2408572161214384,1.0,0.74380165289256195,0.88263953148458985,10.987709848418664,10.63014581273465,4.4721359549995796,2.092573255991705,2.0,9.8386991009990741,10.664237828210437,13.503782429340792,35.796000000000006,0.90909090909090906,1,587.75555555555559,391.67777777777781,229
1,230,105,685.0,394.0,1.0076978158997607,0.37237909783655004,1.0,0.72916666666666663,0.94069564548885687,12.099770909401222,11.704699910719626,5.0990195135927845,2.2508915290459082,2.0,10.539303728279354,11.229563997426837,-75.397670215025329,37.452000000000012,0.90909090909090906,1,684.4666666666667,393.74285714285713,230
1,231,233,1079.0,392.0,1.0664867821050035,0.66005663717931551,1.0,0.72812500000000002,0.81040335364935379,20.168385985788063,19.646882704388499,7.6157731058639087,3.030794507757673,2.8284271247461903,15.0,15.150810985508825,82.199247240362155,60.108000000000011,0.92094861660079053,1,1079.4291845493563,393.6909871244635,231
1,232,45,863.0,395.0,1.0087572131032896,0.38270037466115597,1.0,0.703125,0.83858168470690775,7.9759786675854096,7.2801098892805181,3.6055512754639891,1.6572352404689072,1.4142135623730951,6.3639610306789276,7.3687874680219041,-69.301122216653184,25.968000000000007,0.88235294117647056,1,863.39999999999998,394.75555555555553,232
1,233,127,702.0,397.0,1.0974316522305012,0.75546275426827636,1.0,0.72159090909090906,0.78678376860209021,15.828658843160788,15.132745950421556,5.0990195135927845,2.3127154955114975,2.0,10.0,10.370804243278259,-83.31958553672537,45.038000000000018,0.90391459074733094,1,701.89763779527561,395.85826771653541,233
1,234,24,590.0,398.0,1.21945791226583,0.83177683121085288,1.0,0.68571428571428572,0.77507378497105606,7.6419759633184263,6.7082039324993694,2.2360679774997898,1.2383895563224316,1.0,3.5777087639996634,4.2421385914379499,-21.471766924505463,19.725999999999999,0.95999999999999996,1,589.08333333333337,398.20833333333331,234
1,235,130,837.0,399.0,1.1907251034138095,0.79455359384899793,1.0,0.69518716577540107,0.64619363856227374,17.039651952059387,16.124515496597098,5.0,2.1323560190553712,2.0,10.0,10.34637488853209,0.87305677812073923,50.280000000000015,0.83333333333333337,0,838.85384615384612,398.50769230769231,235
1,236,189,1002.0,401.0,1.0726666579243722,0.70493440526444462,1.0,0.74117647058823533,0.83127314165992816,18.594622592069765,17.888543819998318,6.4031242374328485,2.755712499759984,2.2360679774997898,12.203404316955041,13.188654518213731,-59.954871986308525,53.452000000000012,0.92647058823529416,1,1002.4074074074074,400.55555555555554,236
1,237,24,463.0,401.0,1.0031098070706996,0.58092567137001416,1.0,0.80000000000000004,1.078045077417328,6.1609381341100686,5.3851648071345037,2.8284271247461903,1.3806484547546443,1.0,4.0,5.0147363232849465,19.604883996228299,16.725999999999999,0.90566037735849059,1,462.66666666666669,400.875,237
1,238,87,961.0,399.0,1.1326475279141619,0.7510279967705159,1.0,0.60416666666666663,0.7394200954617467,13.296009133080359,12.806248474865697,4.1231056256176606,1.9682046156053576,2.0,7.7781745930520225,8.7789607345699991,48.373648982378818,38.452000000000012,0.91578947368421049,1,960.62068965517244,399.64367816091954,238
1,239,30,843.0,404.0,1.0681415022205301,0.73678381583681551,1.0,0.75,0.89235654711190504,7.5738358212543897,7.0710678118654755,2.8284271247461903,1.4538090526243512,1.2071067811865475,4.0,5.1208854701159083,-7.931850226589412,20.553999999999998,0.92307692307692313,1,842.29999999999995,404.10000000000002,239
1,240,47,957.0,405.0,1.7872246852010394,0.94431150005517039,1.0,0.42727272727272725,0.57540936757988281,13.971709255541507,12.806248474865697,2.2360679774997898,1.3649128220420439,1.0,4.0605178091037581,4.5974310210259937,51.158861390562372,32.038000000000004,0.89523809523809528,0,956.04255319148933,402.7659574468085,240
1,241,43,951.0,402.0,1.7022376836838051,0.93478855931203342,1.0,0.42999999999999999,0.55474166065400021,12.947118160748396,12.041594578792296,2.2360679774997898,1.3372237464210044,1.0,4.0,4.5988766841047779,52.071797239993501,31.210000000000008,0.87755102040816324,0,951.27906976744191,402.60465116279067,241
1,242,41,890.0,404.0,0.99515751096432614,0.11373392828320429,1.0,0.83673469387755106,0.90213307803164078,7.3082895645096198,7.0710678118654755,3.6055512754639891,1.6309781559528638,1.4142135623730951,6.0,7.2608678626434449,44.999999999999105,23.898,0.9213483146067416,1,889.85365853658539,404.14634146341461,242
1,243,26,951.0,407.0,2.9975255348600833,0.9826926816481707,1.0,0.28888888888888886,0.46093172712909874,13.926006386989281,12.041594578792296,1.4142135623730951,1.095587745163022,1.0,2.0302589045518791,2.579699876626528,48.562508174450905,26.624000000000006,0.8666666666666667,0,948.5,404.0,243
1,244,109,943.0,406.0,1.0952680985171472,0.69833003715633779,1.0,0.70779220779220775,0.82998643580702103,14.250470699379305,14.317821063276353,5.0,2.1967046741490219,2.0,9.8994949366116654,10.200143691198882,25.182845852768082,40.624000000000009,0.92765957446808511,1,942.66972477064223,405.8073394495413,244
1,245,27,702.0,407.0,1.0029857356682543,0.56862505538565167,1.0,0.90000000000000002,0.99307422147497471,6.5004469295529752,5.8309518948453007,2.8284271247461903,1.440722034689321,1.0,4.0,5.347247044398844,77.508421496344965,18.484000000000002,0.94736842105263153,1,701.92592592592598,406.40740740740739,245
1,246,23,656.0,408.0,0.99460959165183549,0.47396292226158826,1.0,0.76666666666666672,0.86191837756453815,5.814491449088945,5.0990195135927845,2.8284271247461903,1.379189102249494,1.0,4.0,5.1199202217424249,-69.298358538814298,18.312000000000001,0.92000000000000004,1,656.08695652173913,407.78260869565219,246
1,247,298,1139.0,408.0,1.0495419897791705,0.54264440424094218,1.0,0.78421052631578947,0.71201080313984055,21.658101050302808,23.600847442411894,9.0,3.3366836271810025,3.0,17.612932311667599,18.191993336989384,42.208770649173552,72.52200000000002,0.90440060698027314,1,1138.265100671141,407.44966442953017,247
1,248,71,1082.0,408.0,1.13367720122333,0.70839477850780452,1.0,0.59166666666666667,0.71967457930995671,11.775584260348275,11.704699910719626,4.0,1.8106572521311011,1.4142135623730951,7.7781745930520225,8.3114008848861101,-47.315327251626755,35.210000000000008,0.89873417721518989,1,1081.7183098591549,408.6901408450704,248
1,249,144,590.0,408.0,1.0498383548849315,0.46926838832138201,1.0,0.7384615384615385,0.70131532170059152,14.770891685960414,14.866068747318506,5.8309518948453007,2.4324884659441874,2.0,12.0,13.043518511813504,85.213597938916507,50.796000000000006,0.89440993788819878,1,589.44444444444446,406.79861111111109,249
1,250,44,1085.0,413.0,1.5565606162825267,0.90153331717751595,1.0,0.48888888888888887,0.59227907837874905,12.204478444818081,11.313708498984761,2.2360679774997898,1.3561862266217501,1.0,5.2000000000000002,5.2809961154801783,-31.838889144296168,30.554000000000002,0.86274509803921573,0,1084.8636363636363,413.11363636363637,250
1,251,16,775.0,416.0,0.98174770424681035,0.57236935015402846,1.0,0.80000000000000004,1.1346011744716284,4.9817320368524403,4.1231056256176606,2.0,1.228553390593274,1.0,3.0,4.085,0.0,13.311999999999998,0.88888888888888884,1,775.0,416.5,251
1,252,5,1147.0,415.0,1.5079644737231008,0.91824248480812132,1.0,0.55555555555555558,0.80622306644842445,4.178104843341508,2.8284271247461903,1.0,1.0,1.0,0.89442719099991586,1.6546072705271415,-31.717474411461005,8.8279999999999994,0.90909090909090906,1,1146.0,416.0,252
1,253,189,589.0,420.0,1.0559258144910084,0.44431905809648375,1.0,0.69485294117647056,0.71955064130334945,16.848697358828392,17.204650534085253,6.7082039324993694,2.6962769276289826,2.2360679774997898,15.0,15.094219160545368,22.995595515515735,57.452000000000019,0.875,1,588.67724867724871,419.07936507936506,253
1,254,84,1085.0,420.0,1.0484484553009181,0.62810148119968445,1.0,0.76363636363636367,0.92418421644143112,11.894631124782302,11.180339887498949,4.4721359549995796,2.0182465173963271,2.0,8.3562902179673344,9.2555863796521649,-22.749536887732614,33.796000000000006,0.92307692307692313,1,1085.3452380952381,419.41666666666669,254
1,255,66,1012.0,420.0,1.0154861469310865,0.49706787700443883,1.0,0.73333333333333328,0.89850620522711977,9.9438321809373544,9.4868329805051381,4.2426406871192848,1.8708118086195662,1.4142135623730951,8.0,8.6283791327819834,-7.8573147926814979,30.382000000000009,0.89189189189189189,1,1011.8939393939394,420.06060606060606,255
1,256,41,918.0,424.0,1.0148491583047707,0.49505824692618328,1.0,0.7321428571428571,0.80415690811530161,7.8519787066340347,7.2801098892805181,3.1622776601683795,1.5682271310107203,1.4142135623730951,6.0,6.8222685587054928,9.3325255590095963,25.312000000000005,0.89130434782608692,1,917.58536585365857,424.2439024390244,256
1,257,163,1151.0,422.0,1.1120683500316191,0.52910169117277239,1.0,0.53618421052631582,0.68728910287079803,16.442838111675457,18.248287590894659,6.0827625302982193,2.4173316423431035,2.2360679774997898,14.036407139599543,13.952708808244445,44.652183441824029,54.592000000000027,0.84455958549222798,0,1150.3680981595091,422.46625766871165,257
1,258,125,949.0,425.0,1.0026009428300688,0.31283824487215622,1.0,0.80128205128205132,0.92494231421066719,13.017950692420706,12.649110640673518,6.0,2.4658381178239472,2.0,11.0,12.364533122839831,53.141734516565414,41.210000000000008,0.93984962406015038,1,949.35199999999998,425.27199999999999,258
1,259,137,980.0,425.0,1.0852608683403286,0.67987026193473521,1.0,0.76111111111111107,0.81226461444470888,15.758851662065457,16.124515496597098,5.8309518948453007,2.3852695348030739,2.0,11.0,11.556476704496154,-27.303470940354796,46.038000000000011,0.91946308724832215,1,978.72992700729924,425.78832116788323,259
1,260,68,1142.0,424.0,1.6475097287204707,0.93484133356795018,1.0,0.4358974358974359,0.59376651665219338,15.99122376540971,13.892443989449804,2.8284271247461903,1.5842846846498506,1.4142135623730951,4.8654014374500472,5.6779357297465012,50.65348177728157,37.936000000000014,0.92517006802721091,0,1142.9117647058824,425.48529411764707,260
1,261,46,927.0,427.0,1.0011938451791251,0.50047060127372978,1.0,0.8214285714285714,1.0419295478524413,8.2682666299586813,7.6157731058639087,3.6055512754639891,1.7128122645329598,1.4142135623730951,6.0,7.1582810340601757,-17.262137923940418,23.554000000000002,0.92929292929292928,1,926.63043478260875,426.89130434782606,261
1,262,112,1139.0,431.0,1.1646447255336079,0.77141710515606987,1.0,0.5714285714285714,0.72342440354066773,15.44844643723146,13.928388277184119,4.2426406871192848,2.0750535810738304,2.0,9.5265994752049696,9.8303072626941255,54.789155359281267,44.108000000000018,0.88888888888888884,1,1138.3214285714287,430.10714285714283,262
1,263,70,1080.0,430.0,1.0587258834220163,0.54972081073231138,1.0,0.58333333333333337,0.74110377753685364,10.619394396316247,11.180339887498949,4.1231056256176606,1.834357382739948,1.4142135623730951,8.0431528452658227,8.8708946319328241,3.1506025427957915,34.452000000000012,0.88050314465408808,1,1080.1428571428571,429.8857142857143,263
1,264,174,1161.0,431.0,1.0524084683463837,0.50688447660431413,1.0,0.57236842105263153,0.7336705760706681,16.416687387204799,18.110770276274835,6.4031242374328485,2.612087708445574,2.2360679774997898,13.035454611292884,14.151414277422353,8.3083372064270566,54.59200000000002,0.89690721649484539,1,1161.0229885057472,430.61494252873564,264
1,265,68,586.0,430.0,1.104780894050343,0.72766265859988999,1.0,0.61818181818181817,0.81140156704985389,11.486270831665886,10.770329614269007,3.6055512754639891,1.8031156586539521,1.4142135623730951,7.0,7.878837117469681,42.328298489648212,32.452000000000012,0.92517006802721091,1,586.10294117647061,430.55882352941177,265
1,266,35,1133.0,435.0,1.1782346325300026,0.81434292707728051,1.0,0.77777777777777779,0.80931732894422415,8.9530701745183503,8.2462112512353212,2.8284271247461903,1.4442793278995587,1.0,4.0,5.1962187547005279,84.759949394907821,23.312000000000005,0.93333333333333335,1,1132.7714285714285,433.68571428571431,266
1,267,105,1126.0,434.0,1.1501193966883536,0.70765294153886904,1.0,0.68181818181818177,0.72043168551288617,14.394279901314897,14.7648230602334,4.4721359549995796,2.0412497759472861,2.0,9.775419353123004,10.170425266650145,-27.669957622240716,42.796000000000006,0.91703056768558955,1,1125.4666666666667,433.35238095238094,267
1,268,13,581.0,432.0,3.5119488198527682,0.98886927134470659,1.0,0.27083333333333331,0.45405674802814805,10.744821490595605,8.6023252670426267,1.0,1.0,1.0,1.2,1.5986894959082474,37.334112886619813,18.968000000000004,1.0833333333333333,0,583.46153846153845,433.53846153846155,268
1,269,165,1091.0,433.0,1.1763888068506547,0.79296887519188453,1.0,0.60661764705882348,0.76363354746392353,19.050163277333947,19.416487838947599,6.0,2.4758102124021386,2.2360679774997898,11.313708498984761,11.606543366696268,-37.488954257536882,52.108000000000018,0.88,1,1089.4969696969697,433.89090909090908,269
1,270,26,927.0,438.0,0.98988052546542293,0.54028608762101382,1.0,0.8666666666666667,1.0901561901189811,6.2812323876367717,5.3851648071345037,2.8284271247461903,1.4351426345763372,1.0,4.0,5.2855402119921662,0.0,17.311999999999998,0.9285714285714286,1,926.5,438.0,270
1,271,111,583.0,440.0,1.1049352972318796,0.69866957998555324,1.0,0.578125,0.67519131419562184,14.444737866948772,15.811388300841896,5.0,2.1203383188117995,2.0,9.8810492932246383,10.334408113691863,53.976340542787632,45.452000000000012,0.8671875,0,582.59459459459458,439.31531531531533,271
1,272,124,1153.0,440.0,1.0170551625506612,0.4681453523153753,1.0,0.68131868131868134,0.87882483371666542,13.495819243966963,13.152946437965905,5.6568542494923806,2.405222245437971,2.2360679774997898,10.606601717798213,11.925600580011182,42.96188560686177,42.108000000000018,0.91851851851851851,1,1153.6129032258063,439.93548387096774,272
1,273,32,1170.0,439.0,1.022973437921237,0.62642100289418035,1.0,0.76190476190476186,0.89980805455966728,7.2880747945506581,6.324555320336759,3.0,1.4988746887143014,1.2071067811865475,5.0,5.6809443356601532,0.0,21.140000000000001,0.90140845070422537,1,1170.0,438.90625,273
1,274,30,690.0,440.0,0.99088159399891373,0.44788309145150412,1.0,0.83333333333333337,1.0750807377015512,6.5697918885474609,5.8309518948453007,2.8284271247461903,1.4930805721201277,1.2071067811865475,4.9497474683058327,5.8739992213185142,44.999999999999929,18.725999999999999,0.92307692307692313,1,690.36666666666667,440.63333333333333,274
1,275,96,1090.0,444.0,1.0395134437313553,0.62952143780418268,1.0,0.80000000000000004,0.91139776243320381,12.661847270731204,12.083045973594572,5.0,2.1679850401745147,2.0,9.0,9.8380415206214291,-20.666859274967532,36.382000000000005,0.93658536585365859,1,1089.9895833333333,443.55208333333331,275
1,276,96,1108.0,442.0,1.0223910933628728,0.45152175974404901,1.0,0.66666666666666663,0.8876240473738819,11.866885390822207,11.401754250991379,5.0,2.1410212945817571,2.0,9.4299033358288948,10.588348441432576,-19.790381228649093,36.866000000000014,0.91428571428571426,1,1108.3541666666667,442.34375,276
1,277,144,1140.0,443.0,1.004283965204638,0.44268578347272608,1.0,0.79120879120879117,0.95841326149481709,14.351709262649083,13.928388277184119,6.324555320336759,2.6067465650767527,2.2360679774997898,12.0,12.868844843822339,-27.83170836971312,43.452000000000012,0.93506493506493504,1,1139.4375,442.97916666666669,277
1,278,39,545.0,444.0,0.99736126455946594,0.41092229131388974,1.0,0.79591836734693877,0.91526691081830958,7.4355323638422419,6.7082039324993694,3.1622776601683795,1.6098236397056001,1.4142135623730951,6.0,6.778754569695761,0.0,23.140000000000001,0.91764705882352937,1,545.0,443.58974358974359,278
1,279,24,581.0,446.0,1.5844317115761022,0.93025527892231619,1.0,0.48979591836734693,0.62494250796426787,9.3293773914225824,7.810249675906654,2.0,1.179737854124365,1.0,2.7735009811261455,3.4230694205174661,38.805045439087245,21.968,0.90566037735849059,0,580.875,445.875,279
1,280,138,949.0,447.0,0.99931946073272215,0.27273932243429516,1.0,0.81656804733727806,0.98130691389185853,13.567498688228772,13.038404810405298,6.324555320336759,2.5889891271488796,2.2360679774997898,12.0,13.053127270790153,36.755325863521328,42.038000000000011,0.9452054794520548,1,949.16666666666663,446.80434782608694,280
1,281,12,1108.0,450.0,3.2506757318394386,0.9859448944671344,1.0,0.2857142857142857,0.48937178024339212,9.9133423786743897,7.810249675906654,1.0,1.0,1.0,1.2,1.6562304234566223,-37.638512469124883,17.554000000000002,1.0909090909090908,0,1110.75,447.25,281
1,282,22,1127.0,446.0,1.1199742405171726,0.74659310158292846,1.0,0.61111111111111116,0.89718159711288581,6.6881072328918147,5.8309518948453007,2.2360679774997898,1.2600613341699256,1.0,3.5355339059327378,4.449470324732741,-37.851322380611037,17.553999999999998,0.88,1,1127.409090909091,446.04545454545456,282
1,283,46,1130.0,450.0,1.0486392014787174,0.59047792412051192,1.0,0.71875,0.8459730523192488,8.7070957358107837,8.0622577482985491,3.1622776601683795,1.6269792248074977,1.4142135623730951,6.3639610306789276,7.0270946198063502,-27.859661227871765,26.140000000000004,0.90196078431372551,1,1129.7826086956522,450.28260869565219,283
1,284,4,407.0,452.0,0.78539816339744828,0.0,1.0,1.0,0.78539816339744828,2.0900000000000003,1.4142135623730951,1.0,1.0,1.0,1.0,2.0900000000000003,0.0,8.0,1.0,1,406.5,451.5,284
1,285,113,1155.0,451.0,1.063915442765998,0.59407848859942169,1.0,0.66863905325443784,0.75208818436746061,13.703465945044819,13.416407864998739,5.0,2.1871102595176124,2.0,10.884826689240143,11.023165018464773,17.661257344069142,43.452000000000012,0.85606060606060608,1,1154.8849557522124,451.3805309734513,285
1,286,74,578.0,450.0,1.2115657846830368,0.78827203679208202,1.0,0.5174825174825175,0.65448113274962394,12.947850659867532,13.0,3.6055512754639891,1.7212347526350875,1.4142135623730951,7.496340570653091,7.9671608307991511,44.038058679501745,37.694000000000017,0.84571428571428575,0,579.41891891891896,450.87837837837839,286
1,287,156,1115.0,453.0,1.0070779502278597,0.36750855308370478,1.0,0.69333333333333336,0.86805060163816727,14.70812823360413,14.317821063276353,6.324555320336759,2.6417834344052196,2.2360679774997898,12.727922061357855,13.678855499550952,65.655409405540439,47.522000000000013,0.91764705882352937,1,1115.2948717948718,453.13461538461536,287
1,288,12,1174.0,454.0,1.0035643198967394,0.67706790311423026,1.0,1.0,0.76936962945056153,4.5559556151120804,3.6055512754639891,2.0,1.1666666666666667,1.0,2.0,3.3528213579016266,0.0,14.0,1.0,1,1173.5,454.0,288
1,289,8,961.0,455.0,0.98174770424681035,0.57034301593550796,1.0,0.66666666666666663,0.7856354252958877,3.5504413610999106,3.0,1.4142135623730951,1.1035533905932737,1.0,2.0,2.9163560569343252,0.0,11.311999999999999,0.88888888888888884,1,960.5,455.0,289
1,290,194,1090.0,455.0,1.0608050966793907,0.55633668934108738,1.0,0.67361111111111116,0.6655566874269,17.665757254973215,18.027756377319946,6.0827625302982193,2.6735287921567612,2.2360679774997898,14.697580342509726,14.67948414368564,11.519656586706125,60.52200000000002,0.8699551569506726,0,1092.4278350515465,454.81958762886597,290
1,291,20,1165.0,455.0,1.0477211499721961,0.70993165657841473,1.0,0.83333333333333337,0.76970366513299127,6.065578330286427,5.3851648071345037,2.0,1.2914213562373096,1.0,3.0,4.2718083391405619,12.273819334625637,18.07,0.93023255813953487,1,1164.25,454.44999999999999,291
1,292,47,574.0,453.0,1.9477190596136478,0.95672884602038966,1.0,0.38842975206611569,0.58796789767667368,14.736266718241408,12.806248474865697,2.2360679774997898,1.3413579758078349,1.4142135623730951,3.5355339059327378,4.2879729379878002,40.915363163084926,31.694000000000013,0.90384615384615385,0,576.91489361702122,455.38297872340428,292
1,293,47,1153.0,459.0,1.0139226051692474,0.54769947576505107,1.0,0.8392857142857143,0.96605086150891906,8.5302834314001466,8.0622577482985491,3.6055512754639891,1.7137600740722734,1.4142135623730951,6.0,7.1370760554178423,23.637728219127137,24.726000000000006,0.93999999999999995,1,1153.2978723404256,458.82978723404256,293
1,294,30,572.0,456.0,1.6980890069070165,0.85890696595148874,1.0,0.47619047619047616,0.50280638785028609,10.225949439028938,9.4339811320566032,2.0,1.182842712474619,1.0,5.3099079042126061,5.23703232815968,25.974429300774005,27.382000000000009,0.84507042253521125,0,573.73333333333335,457.56666666666666,294
1,295,42,579.0,463.0,1.487261374743662,0.87652555284998013,1.0,0.46666666666666667,0.53591747462284156,11.449882784913031,10.63014581273465,2.8284271247461903,1.3773890370531026,1.0,5.3099079042126061,5.5114621240146926,31.134633975889152,31.382000000000009,0.8571428571428571,0,577.38095238095241,462.35714285714283,295
1,296,22,1092.0,462.0,1.8298420020251596,0.94063063304908801,1.0,0.61111111111111116,0.39415349915256293,9.6775474559638663,8.5440037453175304,2.0,1.1207661022496538,1.0,2.6678918753996625,3.2848682837107241,14.878166504539681,26.484000000000002,0.83018867924528306,0,1093.5454545454545,462.5,296
1,297,58,574.0,466.0,1.1944080479073091,0.8075989335308863,1.0,0.64444444444444449,0.75999641027522769,11.524054481760551,10.816653826391969,3.1622776601683795,1.6567194747421268,1.4142135623730951,6.2000000000000002,6.7961049750026321,37.132453771598044,30.968000000000004,0.92063492063492058,1,573.77586206896547,465.63793103448273,297
1,298,95,1185.0,465.0,1.0019825564186449,0.26541254311604501,1.0,0.78512396694214881,0.93167506101151154,11.276813704110793,10.816653826391969,5.0,2.200079106022871,2.0,9.8386991009990741,10.872370100658134,-12.075993746940856,35.796000000000006,0.92682926829268297,1,1185.2105263157894,464.2421052631579,298
1,299,71,956.0,469.0,1.005664965611814,0.44899519925317666,1.0,0.78888888888888886,0.93034043326795091,10.129892417926337,9.4868329805051381,4.4721359549995796,1.9640506966557498,2.0,8.0,9.0514050030144428,-15.612177691146259,30.968000000000007,0.92207792207792205,1,955.63380281690138,469.28169014084506,299
1,300,80,1114.0,470.0,1.0087825816525067,0.41066963896398218,1.0,0.72727272727272729,0.91151138992840208,10.665911244325216,10.198039027185569,4.4721359549995796,2.0268378218625069,2.0,8.9442719099991592,9.7250094696980298,11.771108658390919,33.210000000000008,0.898876404494382,1,1114.075,470.48750000000001,300
1,301,328,1090.0,473.0,1.0107479781724604,0.277466351280998,1.0,0.74545454545454548,0.85701964456435376,20.99705563844552,21.633307652783937,9.8488578017961039,3.6163824381998495,3.0,19.0,20.172613719801941,-72.456303596593159,69.350000000000023,0.92917847025495748,1,1090.2560975609756,472.90548780487802,301
1,302,16,1176.0,476.0,0.98174770424681035,0.57236935015402846,1.0,0.80000000000000004,1.1346011744716284,4.9817320368524403,4.1231056256176606,2.0,1.228553390593274,1.0,3.0,4.085,0.0,13.311999999999998,0.88888888888888884,1,1176.0,475.5,302
1,303,52,1184.0,474.0,1.0095422910488823,0.34876457435346842,1.0,0.72222222222222221,0.80145528536130839,8.5130333424755271,8.2462112512353212,3.6055512754639891,1.7471381437360534,1.4142135623730951,7.0,7.9785031016576706,-9.4623222080254976,28.554000000000002,0.90434782608695652,1,1183.5769230769231,474.65384615384613,303
1,304,26,721.0,477.0,0.98988052546542293,0.54028608762101382,1.0,0.8666666666666667,1.0901561901189811,6.2812323876367717,5.3851648071345037,2.8284271247461903,1.435142634576337,1.0,4.0,5.2855402119921662,90.0,17.311999999999998,0.9285714285714286,1,721.0,476.5,304
