
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Mito 31","GTY029 25C 3 (cropped)","Mito","62","0.0738","751","1008","878.15","54445","55.48","842.07","1914.44","1132.48","70213.84","280.37","330","486","406.87","25226","38.22","510.77","692.79","568.29","35234.14","45.36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","501"
"Mito 32","GTY029 25C 3 (cropped)","Mito","10","0.0119","745","830","791.1","7911","27.24","771.16","918.77","855.08","8550.84","47.87","338","398","375.5","3755","19.51","522.08","597.64","558.37","5583.7","28.15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 33","GTY029 25C 3 (cropped)","Mito","10","0.0119","766","904","848.1","8481","45.94","722.01","833.72","769.42","7694.22","33.74","345","418","387.4","3874","21.66","515.88","576.7","538.05","5380.54","19.18","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","500"
"Mito 34","GTY029 25C 3 (cropped)","Mito","16","0.0191","816","941","871.5","13944","35.52","995.9","1158.46","1087.47","17399.57","43.71","301","336","320.63","5130","10.85","508.99","593.77","543.06","8688.95","23.57","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 35","GTY029 25C 3 (cropped)","Mito","342","0.407","742","1001","850.86","290994","39.63","618.14","1663.22","1102.38","377012.34","174.4","316","789","483.36","165309","92.02","509.05","8490.05","1749.71","598402.19","1684.84","1888","2037","1952.67","146450","33.79","2372","2635","2485.16","186387","51.59","N/A","498"
"Mito 36","GTY029 25C 3 (cropped)","Mito","2112","2.51","777","1093","930.12","1964420","50.06","621.11","2124.46","1147.83","2424218.5","273.22","341","1289","608.31","1284743","186.33","508.42","12700.47","1710.37","3612301.25","2050.43","1853","2165","2001.48","508376","57.77","2382","2751","2531.87","643096","71.94","N/A","499"
"Mito 37","GTY029 25C 3 (cropped)","Mito","4197","5","694","1097","886.82","3721963","46.04","558.08","2101","1086.95","4561919","213.79","320","895","520.35","2183926","95.82","508.4","11882.03","1394.3","5851884.5","1213.92","1748","2303","1969.18","1148034","90.55","2209","2941","2469.5","1439717","115.39","N/A","498"
"Mito 38","GTY029 25C 3 (cropped)","Mito","3551","4.23","709","1326","886.11","3146588","72.81","539.73","3833.3","1067.01","3788939.75","269.12","360","1135","563.73","2001793","110.78","508.44","14251.49","1627.83","5780418","1478.78","1751","2313","2012.72","1090896","118.7","2181","2981","2547.45","1380720","153.87","N/A","498"
"Mito 39","GTY029 25C 3 (cropped)","Mito","944","1.12","829","1160","966.98","912829","60.49","755.66","3289.74","1353.33","1277544.75","415.19","307","1357","604.82","570947","216.93","508.51","17021.58","2090.58","1973512.12","2685.84","1732","2132","1933.88","293950","88.9","2199","2706","2445.42","371704","108.64","N/A","498"
"Mito 40","GTY029 25C 3 (cropped)","Mito","535","0.637","785","1094","948.98","507706","58.38","730.84","2323.64","1338.4","716041.44","374.11","337","1515","689.9","369096","244.04","509.28","23732.14","2967.39","1587551.5","4174.43","1791","2174","1961.74","198136","84.19","2259","2729","2468.96","249365","109.07","N/A","499"
"Mito 41","GTY029 25C 3 (cropped)","Mito","397","0.473","788","1083","910.99","361664","50.65","685.98","2568.02","1240.27","492386.28","375.93","339","1147","581.4","230815","168.86","509.87","20954.51","2449.2","972333.19","3305.6","1812","2083","1924.76","159755","52.46","2276","2615","2423.72","201169","73.07","N/A","501"
"Mito 42","GTY029 25C 3 (cropped)","Mito","5628","6.7","703","1157","928.71","5226792","59.9","514.5","2761.83","1192.46","6711143.5","329.43","325","1483","673.4","3789892","207.7","508.5","14093.13","1904.35","10717700","2089.79","1699","2665","1958.55","1498289","131.58","2156","3376","2472.3","1891313","163.35","N/A","498"
"Mito 43","GTY029 25C 3 (cropped)","Mito","2457","2.93","797","1236","1025.35","2519293","63.56","648.81","3165.62","1261.47","3099435.75","320.96","353","1082","605.44","1487578","136.88","508.47","16406.99","1792.49","4404144","2001.46","1975","2262","2117.51","755951","60.43","2494","2906","2691.29","960792","75.66","N/A","499"
"Mito 44","GTY029 25C 3 (cropped)","Mito","1630","1.94","806","1118","961.93","1567939","46.66","712.81","2146.99","1142.86","1862866.38","229.38","361","1238","699.22","1139729","158.74","508.41","14855.79","2233.37","3640388.25","2123.4","2113","2315","2200.74","466556","46.42","2592","2874","2723.88","577462","58.49","N/A","497"
"Mito 45","GTY029 25C 3 (cropped)","Mito","1655","1.97","754","1039","899.57","1488785","45.97","596.7","1835.72","1111.59","1839687.88","220.89","338","994","552.29","914039","114.42","508.6","10698.85","1660.97","2748909.25","1483.29","1836","2260","1986.14","564063","79.36","2306","2821","2511.63","713304","103.38","N/A","498"
"Mito 46","GTY029 25C 3 (cropped)","Mito","4075","4.85","783","1184","963.51","3926289","62.73","546.53","2984.56","1198.57","4884178","361.58","341","1295","649.11","2645138","161.32","508.48","16380.31","1855.41","7560812.5","1992.74","1733","2290","2026.42","1234088","97.1","2150","2898","2569.28","1564694","125.93","N/A","499"
"Mito 47","GTY029 25C 3 (cropped)","Mito","44","0.0524","719","850","797.11","35073","29.37","539.69","737.72","621.57","27349.29","42.78","340","435","380.36","16736","23.75","508.65","655.92","545.06","23982.8","37.08","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 48","GTY029 25C 3 (cropped)","Mito","17","0.0202","803","966","910.53","15479","37.13","705.08","935.83","802.9","13649.35","69.12","374","441","411.76","7000","22.22","514.03","621.07","555.44","9442.42","35.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","498"
"Mito 49","GTY029 25C 3 (cropped)","Mito","3576","4.26","716","1330","966.42","3455929","77.97","564.76","5462.94","1291.92","4619898.5","397.02","319","1604","727.63","2601987","214.44","508.6","22207.6","2293.42","8201263","2787.46","1844","2163","2000.44","1046231","72.51","2321","2764","2539.56","1328190","94.05","N/A","501"
"Mito 50","GTY029 25C 3 (cropped)","Mito","10","0.0119","933","1170","1011.2","10112","75.42","906.44","1259.34","1108.74","11087.45","96.29","335","489","385.8","3858","53.59","521.11","588.31","545.98","5459.8","21.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","499"
"Mito 51","GTY029 25C 3 (cropped)","Mito","12","0.0143","768","959","826.75","9921","50.74","725.91","924.26","840.82","10089.83","59.71","373","475","403.25","4839","26.36","512.66","601.96","551.3","6615.59","27.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","498"
"Mito 52","GTY029 25C 3 (cropped)","Mito","16","0.0191","864","978","912.13","14594","26.69","715.57","899.1","838.75","13420.02","44.02","343","435","385.81","6173","22.65","509.91","589.85","543.31","8692.99","26.23","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","499"
"Mito 53","GTY029 25C 3 (cropped)","Mito","9431","11.23","746","1508","997.61","9408501","101.38","577.65","5318.44","1271.59","11992382","400.36","329","1453","621.5","5861356","183.68","508.45","16724.8","1745.76","16464227","1861.57","1759","2254","2049.34","2787103","100.47","2173","2871","2579.81","3508547","131.35","N/A","499"
"Mito 54","GTY029 25C 3 (cropped)","Mito","16","0.0191","850","968","910.56","14569","33.09","779.09","928.45","841.28","13460.53","38.13","323","381","346.31","5541","14.76","510.5","572.2","532.23","8515.66","22.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","498"
"Mito 55","GTY029 25C 3 (cropped)","Mito","7234","8.61","699","1144","915.85","6625235","52.96","541.39","2674.8","1148.73","8309948","274.88","387","1320","744.16","5383269","159.21","508.6","20740.07","1986.84","14372804","2008.94","1761","2376","2018.36","2373593","134.38","2152","2942","2502.14","2942516","165.22","N/A","497"
"Mito 56","GTY029 25C 3 (cropped)","Mito","10208","12.15","673","1203","883.3","9016688","66.47","511.03","2618.31","1075.35","10977218","303.08","330","1737","639.17","6524648","211.14","508.42","16092.25","1586.08","16190751","1706.45","1567","2199","1850.83","2167326","136.77","2208","3069","2539.44","2973690","152.94","N/A","500"
"Mito 57","GTY029 25C 3 (cropped)","Mito","23","0.0274","698","825","769.57","17700","32.19","618.12","871.45","714.84","16441.22","71.41","349","425","381.61","8777","18.46","508.81","593.09","547.51","12592.78","24.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 58","GTY029 25C 3 (cropped)","Mito","7436","8.85","658","1071","860.79","6400867","49.38","550","2015.66","1023.61","7611586.5","213.77","339","1506","573.2","4262314","175.74","508.45","10913.16","1451.29","10791805","1461.03","1544","2282","1920.57","1824539","171.07","2175","3333","2751.34","2613772","271.21","N/A","500"
"Whole cells prelim 1","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","754.64","776.22","765.43","1530.86","10.79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 2","GTY029 25C 4 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","738.95","769.61","753.18","2259.53","12.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 3","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","756.2","756.2","756.2","756.2","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 4","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","732.01","732.01","732.01","732.01","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 5","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","757.53","757.53","757.53","757.53","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 6","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","795.63","795.63","795.63","795.63","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 7","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","759.18","759.18","759.18","759.18","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 8","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","899.1","899.1","899.1","899.1","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 9","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","898.01","898.01","898.01","898.01","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 10","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","953.82","967.61","960.71","1921.43","6.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 11","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","960.15","990.89","975.52","1951.03","15.37","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 12","GTY029 25C 4 (cropped)","Whole cells prelim","44468","52.95","N/A","N/A","N/A","N/A","N/A","545.12","2513.14","945.69","42052960","170.12","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 13","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","988.22","1017.76","1002.99","2005.98","14.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 14","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","1093.46","1093.46","1093.46","1093.46","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 15","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","988.03","988.03","988.03","988.03","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 16","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","1252.4","1252.4","1252.4","1252.4","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 17","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","1027.97","1027.97","1027.97","1027.97","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 18","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","918.9","918.9","918.9","918.9","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 19","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","937.08","937.08","937.08","937.08","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 20","GTY029 25C 4 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","1069.64","1142.16","1095.8","3287.41","32.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 21","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","890.32","890.32","890.32","890.32","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 22","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","943.7","943.7","943.7","943.7","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 23","GTY029 25C 4 (cropped)","Whole cells prelim","78123","93.02","N/A","N/A","N/A","N/A","N/A","504.22","2396.27","963.84","75298192","189.94","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 24","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","976.84","1012.26","994.55","1989.09","17.71","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 25","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","948.26","948.26","948.26","948.26","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 26","GTY029 25C 4 (cropped)","Whole cells prelim","23","0.0274","N/A","N/A","N/A","N/A","N/A","789.57","1173.53","1010.3","23236.85","104.19","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 27","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","817.86","817.86","817.86","817.86","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 28","GTY029 25C 4 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","647.86","728.71","694.62","2778.49","29.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 29","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","607.59","607.59","607.59","607.59","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 30","GTY029 25C 4 (cropped)","Whole cells prelim","4","0.00476","N/A","N/A","N/A","N/A","N/A","641.86","743.74","705.37","2821.48","40.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 31","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","618.34","742.77","680.55","1361.11","62.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 32","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","609.57","609.57","609.57","609.57","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 33","GTY029 25C 4 (cropped)","Whole cells prelim","7","0.00833","N/A","N/A","N/A","N/A","N/A","729","797.7","764.5","5351.48","24.48","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 34","GTY029 25C 4 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","798.03","830.15","811.67","2435","13.55","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 35","GTY029 25C 4 (cropped)","Whole cells prelim","201057","239.4","N/A","N/A","N/A","N/A","N/A","335.84","10447.43","929.24","1.87e+08","211.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 36","GTY029 25C 4 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","652.82","693.6","670.49","2011.47","17.09","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 37","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","597.53","597.53","597.53","597.53","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 38","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","642.31","642.31","642.31","642.31","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 39","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","630.75","630.75","630.75","630.75","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 40","GTY029 25C 4 (cropped)","Whole cells prelim","12","0.0143","N/A","N/A","N/A","N/A","N/A","583.29","768.7","689.68","8276.11","60.52","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 41","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","671.15","671.15","671.15","671.15","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 42","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","673.16","673.16","673.16","673.16","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 43","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","676.3","676.3","676.3","676.3","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 44","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","671.83","671.83","671.83","671.83","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 45","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","692.28","692.28","692.28","692.28","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 46","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","703.22","739.26","721.24","1442.48","18.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 47","GTY029 25C 4 (cropped)","Whole cells prelim","2","0.00238","N/A","N/A","N/A","N/A","N/A","647.1","676.99","662.04","1324.09","14.94","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 48","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","777.99","777.99","777.99","777.99","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 49","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","753.6","753.6","753.6","753.6","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 50","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","892.38","892.38","892.38","892.38","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 51","GTY029 25C 4 (cropped)","Whole cells prelim","3","0.00357","N/A","N/A","N/A","N/A","N/A","690.3","744.18","715.06","2145.18","22.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Whole cells prelim 52","GTY029 25C 4 (cropped)","Whole cells prelim","1","0.00119","N/A","N/A","N/A","N/A","N/A","620.87","620.87","620.87","620.87","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
