ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Large,Classify_Location_Center_X_Bin_1,Classify_Location_Center_X_Bin_2,Classify_Location_Center_X_Bin_3,Classify_Small,Classify_Tiny,Location_Center_X,Location_Center_Y,Number_Object_Number
1,17,137,272.0,342.0,1.0121161585377054,0.32890608535555754,1.0,0.69897959183673475,0.81836811040381552,13.725208359981858,13.601470508735444,6.0827625302982193,2.4923011766547751,2.2360679774997898,12.074767078498866,12.961573937348748,-7.8087260311446371,45.866000000000014,0.9102990033222591,0,1,0,0,1,0,271.94160583941607,341.44525547445255,17
1,18,106,586.0,347.0,1.0190809824081319,0.52029511647545934,1.0,0.74125874125874125,0.89289672994731994,12.682580763909876,12.649110640673518,5.3851648071345037,2.2477233375158114,2.0,10.0,10.830753125766622,-9.3170335632044292,38.624000000000009,0.91379310344827591,0,0,1,0,1,0,585.33018867924534,347.16981132075472,18
1,19,219,655.0,356.0,1.0118208096594881,0.31126718520770924,1.0,0.71568627450980393,0.81989259479439403,17.273456617112771,17.888543819998318,7.810249675906654,3.03745188899184,2.8284271247461903,15.748536231746204,16.41535343456767,-27.451901407589073,57.936000000000028,0.89570552147239269,0,0,1,0,1,0,654.82648401826486,355.82191780821915,19
1,20,137,327.0,367.0,1.0167442095955699,0.46363164065827744,1.0,0.75274725274725274,0.803792094757105,14.161639132413336,13.341664064126334,6.0,2.481174142275099,2.2360679774997898,12.0,12.54760947647571,83.357505366955493,46.280000000000008,0.90131578947368418,0,1,0,0,1,0,327.1094890510949,367.44525547445255,20
1,21,275,283.0,370.0,1.0063501559651618,0.34536466159834467,1.0,0.76177285318559562,0.88405001050615639,19.406989445036821,18.973665961010276,8.6023252670426267,3.3743656481992867,3.0,17.392527130926087,18.212849566740804,20.581437434672868,62.52200000000002,0.93537414965986398,0,1,0,0,1,0,283.66909090909093,370.36363636363637,21
1,22,167,415.0,380.0,1.0053122393390983,0.38750794095407826,1.0,0.74222222222222223,0.8850655410436471,15.263086336225044,14.7648230602334,7.0,2.7439751833094403,2.2360679774997898,13.416407864998739,14.070525925907592,63.522654620872004,48.69400000000001,0.92520775623268703,0,0,1,0,1,0,415.16766467065867,380.01796407185628,22
1,23,79,428.0,402.0,1.0065045068666862,0.18646414399155176,1.0,0.71818181818181814,0.84826355240772555,10.22089166318827,10.198039027185569,4.4721359549995796,2.0223740529308971,2.0,9.0,10.041635280551919,85.883248255867997,34.210000000000008,0.90804597701149425,0,0,1,0,1,0,428.40506329113924,402.30379746835445,23
1,24,85,616.0,431.0,1.0086654558342689,0.50115480134014834,1.0,0.77272727272727271,0.96848085179892729,11.246593871895611,10.770329614269007,5.0,2.1018249994842813,2.0,8.9442719099991592,9.7323260609045157,19.76208902915042,33.210000000000008,0.91891891891891897,0,0,1,0,1,0,615.22352941176473,430.65882352941179,24
1,25,186,910.0,457.0,1.005829148871934,0.39196962915067779,1.0,0.77500000000000002,0.90337409860253315,16.121770372401251,15.652475842498529,7.2801098892805181,2.8803613751726806,2.8284271247461903,14.0,14.831676598865203,-14.171142778856616,50.866000000000021,0.93233082706766912,0,0,0,1,1,0,909.83870967741939,456.89784946236557,25
1,26,462,589.0,480.0,1.0049252788401233,0.33911016583815967,1.0,0.74038461538461542,0.85822497226254868,25.079087706234322,25.179356624028344,11.401754250991379,4.2665462182027882,3.8027756377319948,22.69835642982515,23.593068223739635,14.429819627847523,82.248000000000033,0.93902439024390238,0,0,1,0,1,0,588.94372294372295,480.36796536796538,26
1,27,81,949.0,483.0,1.1167222419879905,0.74777644773853369,1.0,0.69230769230769229,0.79437557833613082,12.721914320715056,12.165525060596439,4.1231056256176606,1.8871077868251671,2.0,8.0,8.44672250236591,0.079056256091194682,35.796000000000006,0.87567567567567572,0,0,0,1,1,0,948.90123456790127,482.7037037037037,27
1,28,177,961.0,499.0,1.0187827705118573,0.47979443188048104,1.0,0.74369747899159666,0.86550585349276843,16.168285319949646,16.492422502470642,6.7082039324993694,2.7819601174973458,2.2360679774997898,13.0,14.185745273258899,-0.3836628508230186,50.694000000000017,0.92670157068062831,0,0,0,1,1,0,960.93785310734461,499.23163841807911,28
1,29,102,787.0,504.0,1.0306548755399307,0.56402466228080483,1.0,0.71328671328671334,0.80934034726506832,12.687817490717958,12.369316876852981,5.0,2.1863235216038266,2.0,9.8994949366116654,10.477066071614262,-67.432869027625131,39.796000000000006,0.9107142857142857,0,0,1,0,1,0,786.93137254901956,504.38235294117646,29
1,30,91,742.0,510.0,1.0090336803091664,0.29257098093210038,1.0,0.68939393939393945,0.78324418808596785,11.12109363410455,11.180339887498949,5.0,2.1104054712550839,2.0,9.8386991009990741,10.634476930325265,-26.124187715819765,38.210000000000008,0.87922705314009664,0,0,1,0,1,0,741.91208791208794,510.28571428571428,30
1,31,143,686.0,512.0,1.0147442455030946,0.54518691371774497,1.0,0.85119047619047616,0.96244820942408138,14.79693466037922,14.317821063276353,6.0,2.6010255641074709,2.2360679774997898,11.0,12.404485130230889,-6.4997917428449181,43.210000000000008,0.95016611295681064,0,0,1,0,1,0,686.39160839160843,511.5944055944056,31
1,32,131,238.0,531.0,1.0123400476731235,0.50623004814358807,1.0,0.77976190476190477,0.93153047623067731,13.98314396668667,13.341664064126334,5.8309518948453007,2.4724390431889787,2.0,11.0,12.059042102898976,-13.378578905801596,42.038000000000011,0.92907801418439717,0,1,0,0,1,0,238.66412213740458,530.58778625954199,32
1,33,309,978.0,537.0,1.0316726451824656,0.47850358659740683,1.0,0.70227272727272727,0.7503705364937483,21.45672945221623,21.377558326431949,8.5440037453175304,3.3661342987247576,3.0,18.053200070538331,18.840845114597538,-45.066288515700933,71.936000000000021,0.9008746355685131,0,0,0,1,1,0,977.40453074433663,537.4174757281553,33
1,34,184,659.0,538.0,1.0037557330405411,0.39189930482109753,1.0,0.81777777777777783,0.92348065322151263,16.018719083832998,15.620499351813308,7.0710678118654755,2.8992260768894798,2.8284271247461903,14.0,14.737351577019725,-47.29864495813024,50.038000000000011,0.94358974358974357,0,0,1,0,1,0,659.20652173913038,538.17391304347825,34
1,35,91,850.0,539.0,1.0065323160154871,0.37537309602104107,1.0,0.82727272727272727,0.90463694500156067,11.271383755318807,10.816653826391969,5.0,2.1441852611347345,2.0,9.0,10.447150278305257,-7.1250163489017861,35.554000000000002,0.9285714285714286,0,0,0,1,1,0,849.34065934065939,538.72527472527474,35
1,36,150,479.0,545.0,1.02322836280254,0.4696441380411483,1.0,0.82417582417582413,0.75283748903927661,14.883905101933456,15.620499351813308,6.324555320336759,2.5463905949339094,2.1180339887498949,12.0,13.140342114563566,21.832173438173861,50.038000000000011,0.91743119266055051,0,0,1,0,1,0,478.84666666666669,544.90666666666664,36
1,37,132,931.0,546.0,1.0029414563394894,0.37331455693687271,1.0,0.78106508875739644,0.93864139589656037,13.5253617803338,13.038404810405298,6.0827625302982193,2.4924026946628293,2.1180339887498949,11.926054218842426,12.547543378024425,25.86004526766212,42.038000000000011,0.9263157894736842,0,0,0,1,1,0,930.81818181818187,546.18181818181813,37
1,38,95,746.0,547.0,1.3054954914612458,0.83411221052809215,1.0,0.56213017751479288,0.61079073333714362,15.635096250947369,15.0,4.1231056256176606,1.8731822651053918,2.0,8.307925229660027,8.6242377450327599,-51.018639924657151,44.210000000000015,0.91787439613526567,0,0,1,0,1,0,746.8105263157895,546.8105263157895,38
1,39,110,754.0,550.0,1.1217822495124008,0.75227237296583405,1.0,0.65476190476190477,0.81119109028265324,14.875296958195209,14.317821063276353,4.4721359549995796,2.1581136183627865,2.0,9.1923881554251174,9.8006227522701224,-54.959339650134353,41.280000000000015,0.93617021276595747,0,0,1,0,1,0,753.10000000000002,550.60000000000002,39
1,40,106,829.0,570.0,1.0073483070090024,0.4268681753211821,1.0,0.80303030303030298,0.96204722062175341,12.299375326882892,12.083045973594572,5.3851648071345037,2.2875415286067087,2.0,10.0,11.122495601310684,16.895267883983824,37.210000000000008,0.92982456140350878,0,0,0,1,1,0,829.53773584905662,570.09433962264154,40
1,41,85,889.0,576.0,1.0162569453485022,0.48960715762606671,1.0,0.84999999999999998,0.91643518780531319,11.251738856720847,11.401754250991379,5.0,2.1031502540334337,2.0,9.0,9.8108764563352384,-32.97570613629761,34.140000000000001,0.94444444444444442,0,0,0,1,1,0,889.44705882352946,575.92941176470583,41
1,42,236,447.0,579.0,1.0106496025393177,0.34760007938449561,1.0,0.86764705882352944,0.90610384113652198,18.031071193546772,18.601075237738275,8.0,3.17617932276791,3.0,15.0,16.906705661832817,29.558811668311563,57.210000000000022,0.95546558704453444,0,0,1,0,1,0,447.00847457627117,579.23728813559319,42
1,43,97,978.0,578.0,1.0162029370790837,0.33164357385355714,1.0,0.73484848484848486,0.83488666202570194,11.593152739350927,11.401754250991379,5.0,2.1821751843388544,2.0,10.0,10.937035469913461,32.36529207448217,38.210000000000008,0.91079812206572774,0,0,0,1,1,0,978.5567010309278,578.56701030927832,43
1,44,91,357.0,590.0,1.0337304837687831,0.60555979708815544,1.0,0.7583333333333333,0.86392912897314111,12.184661857281807,11.704699910719626,4.4721359549995796,2.0992325532239637,2.0,9.0,9.6965515492506213,-11.995128695380631,36.382000000000005,0.914572864321608,0,1,0,0,1,0,356.72527472527474,589.57142857142856,44
1,45,291,946.0,593.0,1.0181790083485607,0.48767401573796931,1.0,0.76984126984126988,0.87838965297825189,20.741328134817859,20.223748416156685,8.5440037453175304,3.4141934224780099,3.0,17.0,18.107714670026237,10.55859594872461,64.52200000000002,0.9371980676328503,0,0,0,1,1,0,945.14089347079039,592.92096219931273,45
1,46,97,933.0,623.0,1.0073358590832986,0.26747456474154185,1.0,0.73484848484848486,0.88855955955541677,11.427278396865447,11.401754250991379,5.0,2.1930133166421819,2.0,9.8994949366116654,11.010924607111685,-19.802285854021978,37.038000000000004,0.91509433962264153,0,0,0,1,1,0,933.14432989690727,622.92783505154637,46
1,47,153,900.0,628.0,1.0084878919052909,0.34692770754476504,1.0,0.72857142857142854,0.88181836005505354,14.519978805504433,14.142135623730951,6.324555320336759,2.6393192997895731,2.2360679774997898,12.727922061357855,13.618170120123812,48.68351004160899,46.694000000000017,0.92727272727272725,0,0,0,1,1,0,899.88888888888891,628.47712418300648,47
1,48,244,776.0,636.0,1.0034007296410088,0.40396909893321931,1.0,0.79738562091503273,0.94016870013538034,18.476390176509003,18.027756377319946,8.4852813742385695,3.2618822692880145,2.8284271247461903,16.0,16.901696060019194,19.803375568481872,57.108000000000018,0.94573643410852715,0,0,1,0,1,0,776.50819672131149,636.14754098360652,48
1,49,197,396.0,640.0,1.2297562022628725,0.81891934358982721,1.0,0.68881118881118886,0.65554732025289264,21.600773881640617,22.135943621178654,6.0,2.5704666991883696,2.2360679774997898,11.581171331595293,12.396870415612632,-10.386029927003928,61.452000000000012,0.88539325842696626,0,1,0,0,1,0,394.62944162436548,640.03045685279187,49
1,50,172,912.0,644.0,1.0203436618249391,0.27636731116071961,1.0,0.71666666666666667,0.84105653559749238,15.300946204689563,15.231546211727817,6.7082039324993694,2.6965859394849399,2.2360679774997898,13.914021704740868,14.705006246431362,-36.75259488167432,50.694000000000017,0.91733333333333333,0,0,0,1,1,0,911.64534883720933,644.08139534883719,50
1,51,337,866.0,646.0,1.0169550360646202,0.29910850198505257,1.0,0.72943722943722944,0.84569744252493051,21.416395969613195,21.587033144922902,9.4339811320566032,3.6161873783765333,3.1622776601683795,19.091883092036785,20.435934235895449,-53.709456253355484,70.764000000000024,0.92709766162310869,0,0,0,1,1,0,865.55192878338278,645.486646884273,51
1,52,349,129.0,647.0,1.0906264465704849,0.63870719564644662,1.0,0.70647773279352222,0.73301802632554847,24.71803526771847,25.96150997149434,9.2195444572928871,3.5065545715933188,3.0,18.0,19.019289276965441,-87.187267127242507,77.350000000000023,0.90531776913099871,0,1,0,0,1,0,129.0057306590258,648.32091690544416,52
1,53,178,930.0,653.0,1.1162146180799579,0.69546881304836961,1.0,0.65441176470588236,0.70619020384293241,18.328608303005254,18.867962264113206,6.7082039324993694,2.6172590926126218,2.2360679774997898,12.727922061357855,13.170136632302272,-38.061340965405932,56.280000000000015,0.89000000000000001,0,0,0,1,1,0,929.07865168539331,653.96629213483141,53
1,54,83,474.0,660.0,1.0325185039764968,0.56203226610195933,1.0,0.69166666666666665,0.77034760382267164,11.457991726214395,11.401754250991379,4.4721359549995796,2.0013073560612979,2.0,8.8543774484714621,9.4770803496795928,-80.621538288231875,36.796000000000006,0.89247311827956988,0,0,1,0,1,0,473.54216867469881,659.69879518072287,54
1,55,258,445.0,662.0,1.0037371910635466,0.36704810418468964,1.0,0.79876160990712075,0.92797663325796453,18.853921336801221,18.439088914585774,8.9442719099991592,3.3330407577634573,3.0,16.0,17.537954609823807,-88.8554537480601,59.108000000000018,0.94332723948811703,0,0,1,0,1,0,444.81395348837208,662.11627906976742,55
1,56,114,400.0,665.0,1.0085029307582536,0.46156558559884564,1.0,0.73076923076923073,0.89365515495489889,12.868146964098823,12.369316876852981,5.3851648071345037,2.3340280892032985,2.0,10.606601717798213,11.415411504602346,-24.554931230303772,40.038000000000011,0.91200000000000003,0,0,1,0,1,0,400.28070175438597,665.21052631578948,56
1,57,95,151.0,673.0,1.0115094739277095,0.42701147095399428,1.0,0.86363636363636365,0.97631931745652478,11.673252310135162,11.401754250991379,5.0,2.2032396045969929,2.0,9.0,10.555494129956291,66.449545211386436,34.968000000000004,0.94999999999999996,0,1,0,0,1,0,151.26315789473685,673.92631578947373,57
1,58,206,826.0,684.0,1.0203706650209727,0.54645330700170769,1.0,0.75735294117647056,0.8294341841433035,17.795283150050331,17.204650534085253,7.0710678118654755,2.9790797421544086,2.8284271247461903,14.230249470757707,14.903364069572305,-23.502326394037055,55.866000000000021,0.9321266968325792,0,0,0,1,1,0,825.29126213592235,684.01456310679612,58
1,59,183,779.0,705.0,1.0175060158978262,0.50823147284395409,1.0,0.81333333333333335,0.80699579517096831,16.560016460002476,16.970562748477139,7.0,2.8523693597694004,2.8284271247461903,13.973913920955368,14.261825851732484,-51.004169084459846,53.382000000000012,0.94087403598971719,0,0,1,0,1,0,779.54098360655735,704.96721311475414,59
1,60,180,194.0,709.0,1.0080623134936977,0.44973028093604539,1.0,0.80000000000000004,0.92494231421066686,16.091907385738732,15.811388300841896,7.0710678118654755,2.853992057611618,2.8284271247461903,13.435028842544403,14.372719066117856,40.093568067267576,49.452000000000019,0.94240837696335078,0,1,0,0,1,0,193.75555555555556,708.81666666666672,60
1,61,109,642.0,721.0,1.0071987350543015,0.38480047803377193,1.0,0.8257575757575758,0.87549877662530551,12.354445522839736,12.083045973594572,5.8309518948453007,2.3110398097969211,2.0,10.0,11.40315048772333,20.9180095930123,39.554000000000009,0.93162393162393164,0,0,1,0,1,0,642.11926605504584,720.90825688073392,61
1,62,173,328.0,723.0,1.0347047197923609,0.53619603251506098,1.0,0.7723214285714286,0.77992694880211166,16.376500900190965,16.643316977093239,6.7082039324993694,2.7100599975175848,2.2360679774997898,13.0,13.823297748917877,-71.1185008733393,52.796000000000006,0.91777188328912462,0,1,0,0,1,0,327.51445086705201,723.17919075144505,62
1,63,456,561.0,734.0,1.045031143874581,0.55615353629079434,1.0,0.70807453416149069,0.7358087762781268,26.826648348427639,27.459060435491963,10.440306508910551,3.9761922026757057,3.6055512754639891,22.0,22.295079251288925,8.0143374597005916,88.248000000000033,0.91291291291291288,0,0,1,0,1,0,559.33991228070181,734.16228070175441,63
1,64,201,469.0,768.0,1.0111960938228868,0.44180434128621981,1.0,0.73897058823529416,0.87610146088100016,16.991935240251955,16.763054614240211,7.0710678118654755,2.9246792600462634,2.8284271247461903,14.230249470757707,15.24365938041457,-76.514540309490627,53.694000000000017,0.92413793103448272,0,0,1,0,1,0,469.54726368159203,767.35820895522386,64
1,65,291,493.0,776.0,1.0224473222906301,0.44661062299916321,1.0,0.76578947368421058,0.79799927882910837,20.561996484440265,21.213203435596427,8.5440037453175304,3.3587570028033418,3.0,17.253405460951761,18.397402694002771,5.520039913062301,67.694000000000017,0.92380952380952386,0,0,1,0,1,0,493.49828178694156,775.7457044673539,65
1,66,93,527.0,785.0,1.0007702659573032,0.21602550600433829,1.0,0.76859504132231404,0.94267233627923896,11.083737657839505,10.816653826391969,5.0990195135927845,2.1688111290335788,2.0,9.8994949366116654,10.822025346428211,-31.60129009579687,35.210000000000008,0.92079207920792083,0,0,1,0,1,0,526.73118279569894,785.24731182795699,66
1,67,102,511.0,789.0,1.0059770401294146,0.38655339333940886,1.0,0.70833333333333337,0.8410753719587849,11.95155073984947,11.401754250991379,5.0990195135927845,2.2407886460031703,2.0,10.435516278555651,11.022521201319099,6.4113125180338866,39.038000000000011,0.89867841409691629,0,0,1,0,1,0,510.65686274509807,788.71568627450984,67
1,68,208,265.0,810.0,1.0247096395492206,0.57863745234417463,1.0,0.77037037037037037,0.88714277716444589,18.112371168348968,17.720045146669349,7.0710678118654755,2.9717015777231159,2.8284271247461903,13.824530627070979,14.77217609094852,-15.028571116553223,54.280000000000015,0.93483146067415734,0,1,0,0,1,0,265.64903846153845,809.91346153846155,68
1,69,81,744.0,819.0,1.0055867784323236,0.31454834755259153,1.0,0.73636363636363633,0.84069069114187422,10.516680325860499,10.295630140987001,5.0,2.050797493651682,2.0,9.0,9.9828689185653126,30.059164652784514,34.796000000000006,0.9101123595505618,0,0,1,0,1,0,743.87654320987656,818.69135802469134,69
1,70,116,803.0,838.0,1.0047003690121352,0.45049543269061826,1.0,0.81118881118881114,0.97713227050838791,12.918927590358461,12.369316876852981,6.0,2.4053797925661824,2.0,10.0,11.533743798804927,87.212138440215057,38.624000000000009,0.93927125506072873,0,0,0,1,1,0,803.01724137931035,838.05172413793105,70
1,71,478,288.0,840.0,1.0419732493663025,0.44065217491661274,1.0,0.63395225464190985,0.65403129520595837,26.53531668652397,28.071337695236398,10.770329614269007,3.8885659487464603,3.1622776601683795,24.149534156997731,23.820168077194953,27.987997692229243,95.834000000000046,0.88518518518518519,0,1,0,0,1,0,288.5041841004184,840.63179916317995,71
1,72,101,457.0,845.0,1.0044914881056861,0.31289573751929595,1.0,0.83471074380165289,0.92870829971270785,11.722584342702623,11.661903789690601,5.3851648071345037,2.2512507492839737,2.0,10.0,11.133963843655511,-13.135660731820151,36.968000000000004,0.93953488372093019,0,0,1,0,1,0,456.9207920792079,845.1584158415842,72
1,73,449,313.0,865.0,1.0165358255337209,0.46477886647560079,1.0,0.71840000000000004,0.80944488477325804,25.56122295313401,26.076809620810597,11.0,4.1034203329656593,3.6055512754639891,21.910657750896551,22.632591657556389,41.963357118390746,83.490000000000023,0.93056994818652861,0,1,0,0,1,0,312.73273942093539,865.11135857461022,73
1,74,115,447.0,878.0,1.003144849871368,0.19206850839409931,1.0,0.73717948717948723,0.90149423526152084,12.2981764417138,12.083045973594572,5.6568542494923806,2.3550909968145954,2.0,11.0,12.069203091387751,-55.206570727102466,40.038000000000011,0.91269841269841268,0,0,1,0,1,0,446.89565217391305,878.52173913043475,74
1,75,181,588.0,881.0,1.0189822032484945,0.47060576668872395,1.0,0.70980392156862748,0.85115403421775382,16.310242009318738,16.492422502470642,6.7082039324993694,2.76790776503212,2.2360679774997898,13.435028842544403,14.391237502553006,16.580729471825066,51.694000000000017,0.91645569620253164,0,0,1,0,1,0,588.22099447513813,880.29834254143645,75
1,76,271,431.0,915.0,1.0046139262596718,0.38544735182916384,1.0,0.79239766081871343,0.94798975412137565,19.401156082383768,19.313207915827967,8.5440037453175304,3.4157460294867006,3.0,16.970562748477139,17.902025451557392,-48.367659973924795,59.936000000000021,0.95254833040421794,0,0,1,0,1,0,431.51660516605165,914.39483394833951,76
1,77,611,511.0,928.0,1.0032778405307712,0.33705058248447706,1.0,0.80820105820105825,0.91042478406338978,28.792206634039275,28.844410203711913,13.152946437965905,4.8970756060266591,4.1231056256176606,25.93067681338071,27.107475000487355,-2.9548037249135279,91.834000000000032,0.95843137254901978,1,0,1,0,0,0,510.44353518821606,928.01636661211126,77
1,78,208,743.0,944.0,1.0816358969989717,0.69074266589547262,1.0,0.69333333333333336,0.75430006786780046,19.454904947089663,19.924858845171276,7.0710678118654755,2.7819198918380885,2.2360679774997898,14.0,14.067854674997907,66.383789948188692,58.866000000000021,0.9244444444444444,0,0,1,0,1,0,743.27403846153845,944.82211538461536,78
1,79,295,587.0,946.0,1.0279921258537037,0.35642482189656149,1.0,0.70238095238095233,0.70151142218236928,20.352748778101262,21.095023109728988,8.4852813742385695,3.2708942005458219,2.8284271247461903,18.330512603516912,19.01606175129702,-66.245559848118532,72.694000000000017,0.89802130898021304,0,0,1,0,1,0,585.95254237288134,946.44406779661017,79
1,80,214,599.0,956.0,1.0279167565088811,0.46988573155648383,1.0,0.66049382716049387,0.75904689197965192,17.799803569162606,18.027756377319946,7.2801098892805181,2.913614926609466,2.8284271247461903,14.849242404917497,15.712371669131873,-54.233275633301346,59.52200000000002,0.91257995735607678,0,0,1,0,1,0,598.41588785046724,956.42056074766356,80
1,81,79,558.0,961.0,0.99913859644671865,0.36437227751874263,1.0,0.79000000000000004,0.92298618320667447,10.447536592632263,9.8488578017961039,5.0,2.0916869282844099,2.0,9.0,9.7293036838678493,88.013046691067984,32.796000000000006,0.92941176470588238,0,0,1,0,1,0,558.0632911392405,961.50632911392404,81
