ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_AreaShape_Area_Bin_1,Classify_AreaShape_Area_Bin_10,Classify_AreaShape_Area_Bin_11,Classify_AreaShape_Area_Bin_12,Classify_AreaShape_Area_Bin_13,Classify_AreaShape_Area_Bin_14,Classify_AreaShape_Area_Bin_15,Classify_AreaShape_Area_Bin_16,Classify_AreaShape_Area_Bin_17,Classify_AreaShape_Area_Bin_18,Classify_AreaShape_Area_Bin_19,Classify_AreaShape_Area_Bin_2,Classify_AreaShape_Area_Bin_20,Classify_AreaShape_Area_Bin_3,Classify_AreaShape_Area_Bin_4,Classify_AreaShape_Area_Bin_5,Classify_AreaShape_Area_Bin_6,Classify_AreaShape_Area_Bin_7,Classify_AreaShape_Area_Bin_8,Classify_AreaShape_Area_Bin_9,Location_Center_X,Location_Center_Y,Number_Object_Number
1,295,306,1090.0,473.0,1.026941446372005,0.52422678205867623,1.0,0.73205741626794263,0.83145132218485152,21.585135987054059,21.931712199461309,9.0,3.4396920265519957,3.0,18.0,18.381442026433277,-75.094771305525043,68.006000000000029,0.92586989409984877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090.2026143790849,472.28758169934639,295
1,296,10,1184.0,475.0,0.98017690792001544,0.60590377108110072,1.0,0.83333333333333337,0.78454332499053869,4.0043856294819529,3.1622776601683795,2.0,1.1414213562373097,1.0,2.0,3.1856407102735189,0.0,12.655999999999999,0.95238095238095233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1183.8,475.0,296
1,297,25,721.0,477.0,0.9948544287975869,0.49484483331050955,1.0,0.83333333333333337,0.98071059053843324,6.0932474451197622,5.3851648071345037,2.8284271247461903,1.3888539740695345,1.0,4.0,5.2949184058131378,79.129610472764156,17.898000000000003,0.90909090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,720.96000000000004,476.60000000000002,297
1,298,24,813.0,479.0,0.99220149924573453,0.37401204231133495,1.0,0.80000000000000004,0.79444688026167531,5.7937628865833668,5.0990195135927845,2.8284271247461903,1.3877973245568862,1.0,4.0,5.3732738655738581,0.0,19.484000000000002,0.90566037735849059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,812.70833333333337,479.0,298
1,299,193,568.0,481.0,1.0043909776539774,0.37765464755821443,1.0,0.8041666666666667,0.87578894887116143,16.360096058003226,16.552945357246848,7.6157731058639087,2.9299639459952505,2.8284271247461903,14.0,15.148574093734231,-73.261470132010544,52.624000000000009,0.93917274939172746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.17098445595855,481.23834196891193,299
1,300,158,833.0,485.0,1.0018434658007636,0.30688988790967636,1.0,0.75238095238095237,0.95093010400064093,14.604056915377905,14.142135623730951,7.0,2.7100849414375041,2.2360679774997898,12.727922061357855,13.899338545380701,-61.85011272575224,45.69400000000001,0.9349112426035503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.72784810126586,485.10759493670884,300
1,301,14,1085.0,486.0,0.97316098963240683,0.2014110962450322,1.0,0.875,0.94338916391723437,4.2933121608570275,3.6055512754639891,2.0,1.2020305089104422,1.0,3.0,4.2053284540289475,0.0,13.655999999999999,0.93333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1084.5,485.71428571428572,301
1,302,74,947.0,487.0,1.0032343981233429,0.46214561336572707,1.0,0.82222222222222219,1.0074160482849523,10.36177076521653,9.8488578017961039,4.4721359549995796,2.0171475236645913,2.0,8.0,9.188860332055711,-11.66768097142111,30.382000000000009,0.93670886075949367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,947.39189189189187,486.82432432432432,302
1,303,356,798.0,488.0,1.0092903501933437,0.37374043675374974,1.0,0.77056277056277056,0.87876329192617952,22.220331735069362,23.021728866442675,9.8994949366116654,3.7981170455041879,3.1622776601683795,19.798989873223331,20.610098379856879,-33.330804300939604,71.350000000000023,0.93807641633728589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.39606741573039,488.5168539325843,303
1,304,65,736.0,490.0,1.0171152881783383,0.58490180079109777,1.0,0.8125,1.0139983054768578,10.155644240070448,9.4868329805051381,4.0,1.9224289853643421,2.0,7.0,8.237284821460797,10.463269965338652,28.382000000000005,0.93525179856115104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.6615384615385,490.38461538461536,304
1,305,44,937.0,490.0,0.99635221554965547,0.44985983137467039,1.0,0.7857142857142857,1.0481324853735505,7.9608310258530679,7.2801098892805181,3.6055512754639891,1.6918101297361146,1.4142135623730951,6.0,7.1098116024724298,0.0,22.968000000000004,0.91666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,936.5,490.0,305
1,306,33,726.0,499.0,1.0095197696984985,0.51700224057662258,1.0,0.7857142857142857,0.79091297789701986,7.0814192659765478,6.4031242374328485,3.0,1.5086619531510406,1.0,5.0,6.0615818991278427,26.729911051231678,22.898,0.90410958904109584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,725.63636363636363,498.66666666666669,306
1,307,300,563.0,504.0,1.0911328408123282,0.70331193500138289,1.0,0.69444444444444442,0.81514835508318773,23.580678380962325,23.409399821439251,8.4852813742385695,3.3105277735733165,3.0,16.855907617853795,16.763064950857199,-73.85566862424632,68.006000000000029,0.91743119266055051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.73666666666668,502.23000000000002,307
1,308,65,1082.0,502.0,1.0613635553939413,0.66204660228524392,1.0,0.65656565656565657,0.84788267846025556,10.686120006389096,10.198039027185569,4.0,1.830178203824552,1.4142135623730951,7.0710678118654755,8.0088480510281332,32.294369635460342,31.038000000000011,0.90277777777777779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.4923076923078,502.7076923076923,308
1,309,8,1052.0,505.0,0.95720401164064006,0.60506878744507964,1.0,0.88888888888888884,0.85743924406460703,3.5504413610999106,2.8284271247461903,1.4142135623730951,1.051776695296637,1.0,2.0,2.8267662555570165,-45.0,10.827999999999999,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1052.125,505.125,309
1,310,136,1062.0,506.0,1.0022573989332799,0.28690303785142846,1.0,0.74725274725274726,0.90516808030066065,13.517016956073201,13.341664064126334,6.0827625302982193,2.5327066108376464,2.2360679774997898,12.0,12.948756520755078,48.248696963447962,43.452000000000012,0.92517006802721091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062.4852941176471,505.93382352941177,310
1,311,13,1081.0,506.0,3.4947894607981125,0.9873917180366143,1.0,0.26530612244897961,0.45405674802814805,10.704258219495015,8.4852813742385695,1.0,1.0,1.0,1.2,1.6944402967434304,39.219934602891122,18.968000000000004,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1080.0,506.0,311
1,312,50,1077.0,509.0,1.0666838032292638,0.65716800370021788,1.0,0.69444444444444442,0.86393762725064105,9.3893696651800944,8.6023252670426267,3.1622776601683795,1.6509305153635665,1.4142135623730951,6.3639610306789276,7.0771822782694569,31.019359624477769,26.968000000000004,0.90909090909090906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.96,509.10000000000002,312
1,313,144,1037.0,512.0,1.0042629229441711,0.35551111132048158,1.0,0.7384615384615385,0.88259105127758275,14.082633180239489,14.142135623730951,6.7082039324993694,2.6012466796580336,2.2360679774997898,12.0,13.162643689336349,4.1285342090221633,45.280000000000008,0.92604501607717038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.3055555555557,512.04166666666663,313
1,314,61,1071.0,512.0,1.028092669909155,0.55053514726803432,1.0,0.67777777777777781,0.93557595714971709,9.7795761354586688,9.2195444572928871,4.1231056256176606,1.8002129202323232,1.4142135623730951,7.0710678118654755,8.1641073738497099,-22.669226072410261,28.624000000000009,0.88405797101449279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.4426229508197,512.26229508196718,314
1,315,142,406.0,513.0,1.0032555197344573,0.26715844572671227,1.0,0.72820512820512817,0.81242341543912433,13.777442319375261,14.035668847618199,6.324555320336759,2.5924525966967753,2.2360679774997898,12.0,13.276668336809971,-36.994045884309351,46.866000000000007,0.92508143322475567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.24647887323943,513.16197183098586,315
1,316,94,713.0,514.0,1.0203072795661292,0.51004514802204537,1.0,0.8545454545454545,0.87577079401095459,11.919892361243178,11.661903789690601,5.0,2.1640217977883949,2.0,9.0,10.25286717535776,22.503983853368499,36.726000000000006,0.93999999999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,713.85106382978722,513.89361702127655,316
1,317,77,396.0,518.0,1.020596297834351,0.54335288685560179,1.0,0.77777777777777779,0.89961944439131569,10.909941880687107,10.770329614269007,5.0,2.036484271873483,2.0,8.0,9.1589442302963349,26.889476471362986,32.796000000000006,0.93902439024390238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396.27272727272725,518.0519480519481,317
1,318,314,1053.0,520.0,1.0108067683811965,0.24080763824044454,1.0,0.71201814058956914,0.82863982972038119,20.445999938869516,21.023796041628639,9.2195444572928871,3.4940892972391242,3.0,19.126619832236344,19.844332686749514,-48.780433334474694,69.006000000000029,0.91812865497076024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.0891719745223,520.24522292993629,318
1,319,34,717.0,521.0,1.3668134127922205,0.82598877004062077,1.0,0.53968253968253965,0.7331861450435353,9.5655064007029615,9.2195444572928871,2.8284271247461903,1.3466424839407158,1.0,4.6852128566581825,5.3919475151177405,28.936240035637869,24.140000000000004,0.89473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,715.91176470588232,520.91176470588232,319
1,320,72,712.0,525.0,1.112613730529642,0.75596289427764907,1.0,0.65454545454545454,0.82892428389640194,12.030068134380514,11.180339887498949,4.1231056256176606,1.8659318666551374,1.4142135623730951,7.0710678118654755,7.8750566587786537,45.10310360434876,33.038000000000011,0.91719745222929938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,712.09722222222217,524.68055555555554,320
1,321,73,785.0,524.0,1.0006787078498318,0.23465395475705725,1.0,0.72999999999999998,0.97815773137844098,9.8515866307345021,9.4868329805051381,4.2426406871192848,1.9802881188286325,2.0,8.4852813742385695,9.5765201727118026,-18.784296014413901,30.624000000000009,0.91249999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,785.43835616438355,524.35616438356169,321
1,322,18,1071.0,527.0,1.0008709105572422,0.57933026618914196,1.0,0.90000000000000002,0.92282795882775481,5.340590741014994,4.4721359549995796,2.0,1.2682459513747883,1.0,3.0,4.3530776178928443,0.0,15.655999999999999,0.94736842105263153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1070.7777777777778,526.5,322
1,323,8,1145.0,526.0,0.95720401164064006,0.60506878744507964,1.0,0.88888888888888884,0.85743924406460703,3.5504413610999106,2.8284271247461903,1.4142135623730951,1.051776695296637,1.0,2.0,2.8267662555570165,-45.0,10.827999999999999,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1145.125,526.125,323
1,324,58,1043.0,529.0,1.2389125483712586,0.83043017576318356,1.0,0.57999999999999996,0.71007964509857868,11.900235633835463,10.816653826391969,3.1622776601683795,1.6581050441723144,1.4142135623730951,5.6568542494923806,6.6298916240488452,47.606865509467362,32.038000000000004,0.92063492063492058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.6206896551723,529.37931034482756,324
1,325,46,1127.0,531.0,0.99667523981726047,0.29675068317221759,1.0,0.8214285714285714,0.914612534580449,7.8918781014290893,7.2801098892805181,4.0,1.712676564098226,1.4142135623730951,6.0,7.5363883697577041,90.0,25.140000000000008,0.92929292929292928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.0,530.91304347826087,325
1,326,88,752.0,536.0,1.0198632659424944,0.53883604155339959,1.0,0.73333333333333328,0.87137916569157414,11.635337542264599,11.180339887498949,4.4721359549995796,2.0877672383129782,2.0,8.9442719099991592,9.8017323799691916,8.8378960703697231,35.624000000000009,0.90721649484536082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,752.60227272727275,536.53409090909088,326
1,327,41,1066.0,534.0,1.0208660505476843,0.55528927467109035,1.0,0.7321428571428571,0.92867633612934986,8.0206383742663991,7.2801098892805181,3.1622776601683795,1.5846349889179718,1.4142135623730951,5.6568542494923806,6.6704222462661154,-37.343272605175009,23.554000000000002,0.90109890109890112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1065.6585365853659,534.04878048780483,327
1,328,112,932.0,534.0,1.1365590131489938,0.76880882829663821,1.0,0.66666666666666663,0.78096500855349205,15.240660335911381,14.7648230602334,5.0,2.1702585462440278,2.0,9.1923881554251174,9.7460773939597249,-37.590948214027883,42.452000000000012,0.94117647058823528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.33928571428567,534.98214285714289,328
1,329,45,934.0,540.0,3.566849667384361,0.98367042579805475,1.0,0.26785714285714285,0.33185090057017647,19.95609236752674,16.401219466856727,2.0,1.1641061402411164,1.0,3.6055512754639891,3.5916804848334896,-34.843629606072092,41.280000000000008,0.77586206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,933.64444444444439,539.71111111111111,329
1,330,141,938.0,545.0,1.1824502156845171,0.78879799707774967,1.0,0.6294642857142857,0.77893547251006667,17.621515674567672,16.552945357246848,5.0,2.3054054411277747,2.0,10.175979648061055,10.831109007906056,-30.588057021776137,47.694000000000017,0.9096774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.57446808510633,544.67375886524826,330
1,331,119,1015.0,544.0,0.99781736866739101,0.12247595744978694,1.0,0.82638888888888884,0.94423040514257972,12.406596398613503,12.083045973594572,5.8309518948453007,2.4407012993978747,2.0,11.0,12.313193097203598,45.0,39.796000000000006,0.94071146245059289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.6050420168067,544.39495798319331,331
1,332,42,1145.0,545.0,1.0360878266090727,0.59260739721127198,1.0,0.65625,0.79314833683287378,8.2815040470207339,7.6157731058639087,3.1622776601683795,1.6086284212591249,1.4142135623730951,5.6568542494923806,6.6706806862950048,49.091191158329835,25.796000000000003,0.8936170212765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1144.9761904761904,545.04761904761904,332
1,333,59,1117.0,547.0,1.0718607083603675,0.68709457870512747,1.0,0.72839506172839508,0.9596155341184851,10.348059253101647,9.4339811320566032,3.6055512754639891,1.7826133421753381,1.4142135623730951,6.3639610306789276,7.5185685821702366,-42.870966007387239,27.79600000000001,1.0085470085470085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.6271186440679,546.38983050847457,333
1,334,50,1139.0,548.0,1.0497946011235657,0.51539422307939031,1.0,0.61728395061728392,0.78953919779749604,8.8585911984850245,8.5440037453175304,3.6055512754639891,1.6597959876694786,1.4142135623730951,6.6564023547027498,7.5913981154842558,-38.961278841518187,28.210000000000008,0.8771929824561403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139.26,548.27999999999997,334
1,335,321,1061.0,548.0,1.0200483998029608,0.49040677553638423,1.0,0.76794258373205737,0.82880459385502092,21.815608174331022,22.472205054244231,9.4339811320566032,3.5906623015977575,3.0,18.0,19.012164151491632,-64.881176702747211,69.764000000000024,0.93313953488372092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.6448598130842,547.39563862928344,335
1,336,10,899.0,549.0,1.0115928344559135,0.6765233455551336,1.0,0.83333333333333337,0.92493409022197115,4.1835333556178798,3.1622776601683795,1.4142135623730951,1.0828427124746189,1.0,2.0,3.0808425946456062,0.0,11.655999999999999,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,898.5,549.20000000000005,336
1,337,24,1120.0,550.0,2.1943879241220361,0.96664238190426266,1.0,0.375,0.51455467322469772,11.302242299221833,9.2195444572928871,1.4142135623730951,1.1380711874576985,1.0,2.1213203435596424,2.8948417449086152,-42.171464646965845,24.210000000000004,1.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1120.6666666666667,549.58333333333337,337
1,338,67,1192.0,551.0,1.0298755806842566,0.48525136820153258,1.0,0.74444444444444446,0.84562112598665085,10.05492177977737,9.8488578017961039,4.1231056256176606,1.875247954808007,1.4142135623730951,7.7781745930520225,8.7917691782537997,-66.725591705379472,31.554000000000006,0.90540540540540537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.8656716417911,551.0,338
1,339,29,546.0,553.0,0.99236663263175062,0.37303759449688878,1.0,0.80555555555555558,0.97713227050838813,6.358257222912413,5.8309518948453007,2.8284271247461903,1.4551744143571528,1.0,4.9497474683058327,5.8992942337365788,29.350199332685726,19.312000000000001,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,546.58620689655174,553.27586206896547,339
1,340,64,1125.0,552.0,1.1504855909142309,0.73770407569470875,1.0,0.64646464646464652,0.71136269117218842,11.429745086002187,10.440306508910551,3.1622776601683795,1.6924453483977766,1.4142135623730951,7.5999999999999996,7.7164976028566272,-23.35917900082773,33.624000000000009,0.91428571428571426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.5,553.0,340
1,341,175,713.0,552.0,1.1241413529828022,0.58130239166988806,1.0,0.625,0.67430132181840796,17.421173944222367,19.026297590440446,6.0,2.4866691427238425,2.2360679774997898,13.0,14.175393419736146,77.248014933996117,57.108000000000018,0.85995085995085996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.24000000000001,552.27999999999997,341
1,342,22,717.0,559.0,2.7102432490491957,0.96831616096084272,1.0,0.36666666666666664,0.45855141911700098,12.036659712654361,10.295630140987001,2.0,1.0831103238520996,1.0,2.6261286571944509,3.0058846531926604,-26.964103243032969,24.554000000000009,0.77192982456140347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,715.0454545454545,559.90909090909088,342
1,343,282,591.0,560.0,1.0165831663449865,0.49030417644117935,1.0,0.78116343490304707,0.87823480690263533,20.418613259985801,20.248456731316587,8.9442719099991592,3.4228992509390928,3.0,17.332449137483376,17.795870641556615,-43.333195062478602,63.52200000000002,0.94314381270903014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.41843971631204,559.87943262411352,343
1,344,19,612.0,560.0,0.99299794036778977,0.51642407123779588,1.0,0.76000000000000001,1.1010166147682168,5.3533932907305433,4.4721359549995796,2.2360679774997898,1.2793229362823824,1.0,3.5355339059327378,4.5842872485507087,-45.000000000000028,14.725999999999997,0.88372093023255816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,611.84210526315792,559.84210526315792,344
1,345,78,924.0,561.0,1.0016246238307629,0.22014102312691164,1.0,0.78000000000000003,0.96952606684763654,10.167667244343297,9.8488578017961039,4.4721359549995796,2.0313815306469647,2.0,8.9442719099991592,9.9182346095469658,-5.9334374698123122,31.796000000000006,0.91764705882352937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,923.83333333333337,561.42307692307691,345
1,346,78,716.0,564.0,1.1197276197933566,0.74827810680354578,1.0,0.65000000000000002,0.75765568733349342,12.506042345289208,12.041594578792296,4.0,1.9082594046930121,1.7071067811865475,7.9056941504209481,8.2963229433903631,-22.027160308812942,35.968000000000011,0.8666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,716.03846153846155,564.26923076923072,346
1,347,132,1123.0,562.0,1.0083942443231206,0.22554731530624209,1.0,0.72527472527472525,0.82404151370929546,13.250436813830342,13.152946437965905,6.0,2.4828881261018845,2.1180339887498949,12.0,12.909002405592908,30.946391650973059,44.866000000000021,0.91034482758620694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.060606060606,562.19696969696975,347
1,348,77,1188.0,564.0,1.1392594037182679,0.78127007810092763,1.0,0.69999999999999996,0.87732971280608707,12.758142917382665,11.661903789690601,4.0,1.8775806134244075,2.0,7.3999999999999995,7.9635451761732012,-58.25666568385499,33.210000000000008,0.91666666666666663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1188.7792207792209,562.23376623376623,348
1,349,108,606.0,566.0,1.0024420660052831,0.26539612310414151,1.0,0.81818181818181823,0.9212519440053667,12.019955833315496,11.661903789690601,5.8309518948453007,2.3251882457247435,2.0,10.0,11.588913723315942,72.129846312948274,38.382000000000005,0.94323144104803491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.11111111111109,566.08333333333337,349
1,350,11,733.0,568.0,1.0102191252715487,0.70210175281914866,1.0,0.91666666666666663,0.84001036839451226,4.4302646591815336,3.6055512754639891,2.0,1.128564869306645,1.0,2.0,3.1546879337943925,15.070692776037683,12.827999999999999,0.95652173913043481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,732.63636363636363,567.90909090909088,350
1,351,1,329.0,573.0,0.0,0.0,1.0,1.0,0.78539816339744828,0.095000000000000001,0.0,1.0,1.0,1.0,0.0,0.095000000000000001,0.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.0,573.0,351
1,352,61,611.0,574.0,1.1062653597266947,0.70677051401338331,1.0,0.60999999999999999,0.76648929959986323,10.782969889431397,10.295630140987001,3.6055512754639891,1.7408812182453031,1.4142135623730951,6.3639610306789276,7.6283353654320107,37.423309001722195,31.624000000000009,0.91729323308270672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.1639344262295,574.77049180327867,352
1,353,18,728.0,576.0,0.9965614556140463,0.47279097011908255,1.0,0.71999999999999997,0.85009594306042391,5.1587543557844926,4.4721359549995796,2.2360679774997898,1.2718290126106764,1.0,3.5355339059327378,4.5457633729565261,-64.593758808443624,16.312000000000001,0.90000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,728.27777777777783,576.11111111111109,353
1,354,297,578.0,576.0,1.0024202073962203,0.33557900738406227,1.0,0.78157894736842104,0.9299788567577979,20.089721726614439,19.723082923316021,9.2195444572928871,3.551218108057896,3.0,18.0,18.92476024040689,-64.401745527695837,63.350000000000023,0.94585987261146498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.14141414141409,576.18518518518522,354
1,355,130,1108.0,577.0,1.0986279634743024,0.66608547054002243,1.0,0.72222222222222221,0.76503495580294301,15.355131429429928,14.560219778561036,5.0990195135927845,2.3114008710776401,2.0,10.464798134699016,11.453015142941782,-86.061716698974507,46.210000000000015,0.90592334494773519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108.3461538461538,578.26923076923072,355
1,356,6,1113.0,582.0,3.1997702953229372,0.98492526254563195,1.0,0.5,0.2945243112740431,6.9802885000931392,5.0990195135927845,1.0,1.0,1.0,0.78446454055273618,1.2074532666522035,-81.650377883003188,16.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1113.1666666666667,579.5,356
1,357,184,1120.0,580.0,1.048343676619115,0.58312510739221068,1.0,0.8214285714285714,0.79182489721151517,17.262808748334585,16.643316977093239,6.4031242374328485,2.7195130966514873,2.2360679774997898,12.856075938037632,14.024001420526258,-81.144887193035629,54.038000000000018,0.92929292929292928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.4891304347825,578.7228260869565,357
1,358,16,1189.0,581.0,0.98174770424681035,0.57236935015402846,1.0,0.80000000000000004,1.1346011744716284,4.9817320368524403,4.1231056256176606,2.0,1.228553390593274,1.0,3.0,4.085,0.0,13.311999999999998,0.88888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1189.0,581.5,358
1,359,20,848.0,584.0,0.98567469506379768,0.38955945860298963,1.0,0.80000000000000004,0.99438570958732031,5.2973235193517141,4.4721359549995796,2.2360679774997898,1.2946461113496084,1.0,4.0,4.8788419445044386,26.56505117707805,15.897999999999998,0.88888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,848.04999999999995,583.89999999999998,359
1,360,137,606.0,583.0,1.1275681946422855,0.65343655026349601,1.0,0.47569444444444442,0.59179727466668886,15.880306636596467,17.0,5.0,2.2166942703458532,2.0,11.371354022617197,12.021095017733222,-58.189243415729671,53.936000000000021,0.83030303030303032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.19708029197079,582.89781021897807,360
1,361,38,724.0,585.0,1.0004408446717454,0.20652825984303921,1.0,0.77551020408163263,0.87868738571087213,7.1111688263610064,6.7082039324993694,3.1622776601683795,1.5591759261552232,1.4142135623730951,6.0,6.9578565481146386,59.743562836470929,23.312000000000001,0.91566265060240959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,723.81578947368416,585.31578947368416,361
1,362,62,614.0,585.0,1.7275543234905835,0.93983861076960629,1.0,0.39743589743589741,0.55849635263249719,15.703302172288481,13.601470508735444,2.8284271247461903,1.5200980190637303,1.4142135623730951,4.2426406871192848,5.3645428118858076,-47.832106279234274,37.350000000000023,0.98412698412698407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.12903225806451,587.0322580645161,362
1,363,49,598.0,588.0,1.1023038422781892,0.7080994838187451,1.0,0.68055555555555558,0.84665887470562784,9.6644309965727295,8.6023252670426267,3.1622776601683795,1.6165852088317576,1.4142135623730951,6.0024504799878091,6.8241773001256991,60.943537779954561,26.968000000000007,0.90740740740740744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.9795918367347,587.48979591836735,363
1,364,54,630.0,588.0,1.0357056713480755,0.49176750891854054,1.0,0.66666666666666663,0.73514144064037101,9.0788445128081854,8.5440037453175304,4.0,1.7328812189092744,1.4142135623730951,7.4884526490405934,7.9051909204660751,-4.5902709788130522,30.382000000000001,0.90756302521008403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.55555555555554,588.11111111111109,364
