
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 108","110","0.0631","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","748.49","877.47","808.44","42847.56","29.4","N/A","N/A","N/A","N/A","N/A","52.52","40.69","5.98","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 109","111","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","759.47","814.24","779.42","10911.93","16.39","N/A","N/A","N/A","N/A","N/A","47.45","40.58","5.87","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 110","112","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","795.04","904.56","838.17","20116","29.18","N/A","N/A","N/A","N/A","N/A","48.87","40.65","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 112","114","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","708.11","897.34","833.32","11666.51","56.85","N/A","N/A","N/A","N/A","N/A","53.2","41.04","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 113","115","0.0357","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","661.63","889.05","799.33","23979.92","59.75","N/A","N/A","N/A","N/A","N/A","52.48","41.24","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 114","116","3.46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","550.1","1806.11","889.97","2583590.25","192.34","N/A","N/A","N/A","N/A","N/A","53.96","41.72","3.94","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 116","118","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","800.32","875.97","843.07","11803.02","24.09","N/A","N/A","N/A","N/A","N/A","53.01","41.67","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 118","120","0.0345","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","673.77","823.83","752.15","21812.25","38.16","N/A","N/A","N/A","N/A","N/A","52.23","42.07","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 119","121","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","748.42","836.96","789.75","9476.97","28.27","N/A","N/A","N/A","N/A","N/A","52.82","42.06","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 122","124","16.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","538.78","2260.84","937.87","13231470","271.03","N/A","N/A","N/A","N/A","N/A","49.42","41.9","4.21","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.6","644","867","751.2","1009616","35.75","191","305","243.99","327929","16.36","545.43","931.65","726.25","976079.25","66.21","168.92","316.74","231.57","311233.53","27.66","N/A","N/A","N/A","GTY030 36C 5","ROIs","Object","1986","2176","2076.09","132870","38.71","2411","2645","2535.33","162261","52.35","0","N/A"
