
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 114","116","0.0226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","700.26","876.15","808.81","15367.44","45.8","N/A","N/A","N/A","N/A","N/A","37.36","9.4","2.43","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 115","117","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","771.91","921.67","848.87","14430.79","38.25","N/A","N/A","N/A","N/A","N/A","38.23","10.51","2.49","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 135","137","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","707.88","832","775.68","7756.76","37.81","N/A","N/A","N/A","N/A","N/A","39.5","9.73","2.88","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 187","189","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","693.1","806.26","748.12","16458.67","31.41","N/A","N/A","N/A","N/A","N/A","39.78","8.54","4.98","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 204","206","0.0441","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","690.55","888.71","803.75","29738.86","60.83","N/A","N/A","N/A","N/A","N/A","42.05","11.37","5.84","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 222","224","0.136","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","758.42","921.69","851.16","97032.74","32.86","N/A","N/A","N/A","N/A","N/A","40.15","7.78","5.99","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 223","225","0.0226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","762.54","958.62","881.29","16744.57","56.36","N/A","N/A","N/A","N/A","N/A","37.6","8.9","5.95","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 225","227","0.0274","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","719.83","806.6","761.65","17517.96","20.19","N/A","N/A","N/A","N/A","N/A","42.26","9.23","5.87","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 226","228","0.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","729.12","826.66","771.4","32398.75","23.15","N/A","N/A","N/A","N/A","N/A","42.43","10.95","5.94","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 282","284","2.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","607.79","1423.89","878.2","2149842.75","127.01","N/A","N/A","N/A","N/A","N/A","39.09","8","3.83","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 284","286","0.0762","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","829.54","954.78","890.71","57005.64","35.82","N/A","N/A","N/A","N/A","N/A","38.71","8.46","5.94","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 285","287","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","851.73","949.42","919.88","11038.61","25.05","N/A","N/A","N/A","N/A","N/A","39.2","8.4","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 286","288","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","799.88","883.98","840.6","20174.4","24.42","N/A","N/A","N/A","N/A","N/A","41.66","8.42","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 287","289","0.0226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","769.7","989.18","895.57","17015.83","62.19","N/A","N/A","N/A","N/A","N/A","38.17","9.22","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 290","292","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","795.76","872.41","827.5","14067.56","19.66","N/A","N/A","N/A","N/A","N/A","42.36","9.62","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 291","293","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","786.22","897.04","839.88","14278.04","36.56","N/A","N/A","N/A","N/A","N/A","36.34","10.42","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 293","295","0.0321","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","752.19","867.85","799.01","21573.3","27.64","N/A","N/A","N/A","N/A","N/A","37.14","10.7","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 294","296","18.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","579.75","1784.61","939.52","14221525","174.69","N/A","N/A","N/A","N/A","N/A","40.3","10.37","4.12","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 296","298","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","806.46","884.74","845.47","20291.28","22.41","N/A","N/A","N/A","N/A","N/A","38.17","11.57","5.96","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 300","302","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","816.42","911.99","867.23","12141.16","32.46","N/A","N/A","N/A","N/A","N/A","38.61","12.31","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 303","305","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","791.79","854.17","822.21","10688.73","16.34","N/A","N/A","N/A","N/A","N/A","37.32","12.59","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.35","643","887","743.74","843404","38.21","197","312","247.84","281048","16.42","547.07","899.79","727.45","824926.69","71.18","149.37","333.7","240.5","272729.25","34.47","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1785","1970","1854.11","100122","41.5","2222","2468","2348.13","126799","54.47","0","N/A"
