
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 62","64","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","689.98","767.42","737.31","8110.37","25.77","N/A","N/A","N/A","N/A","N/A","18.52","30.62","4.85","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 63","65","0.0524","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","753.34","851.95","807.99","35551.75","28.38","N/A","N/A","N/A","N/A","N/A","12.48","31.76","4.8","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 64","66","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","651.37","750.88","707.48","16979.59","26.61","N/A","N/A","N/A","N/A","N/A","11.36","32.05","4.69","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 83","85","0.0822","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","845.73","929.96","885.93","61129.16","23.96","N/A","N/A","N/A","N/A","N/A","15.13","29.37","5.97","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 84","86","0.0226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","832.76","914.91","877.1","16664.93","23.17","N/A","N/A","N/A","N/A","N/A","17.11","30.56","5.95","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 85","87","0.0345","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","811.68","894.02","854.95","24793.55","24.4","N/A","N/A","N/A","N/A","N/A","14.35","32.02","5.95","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 86","88","0.0619","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","792.61","940.61","861.54","44799.98","41.82","N/A","N/A","N/A","N/A","N/A","12.74","32.79","5.99","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 118","120","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","834.62","932.17","877.35","8773.51","23.02","N/A","N/A","N/A","N/A","N/A","14.12","28.64","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 119","121","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","804.73","872.93","833.66","12504.88","24.33","N/A","N/A","N/A","N/A","N/A","13.58","28.91","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 120","122","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","827.97","963.96","901.18","13517.71","43.15","N/A","N/A","N/A","N/A","N/A","15.46","29.76","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 121","123","10.52","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","604.17","2096.15","1038.01","9169816","287","N/A","N/A","N/A","N/A","N/A","17.73","29.27","3.32","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 122","124","0.0274","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","823.34","880.33","846.05","19459.08","19.55","N/A","N/A","N/A","N/A","N/A","17.85","30.63","5.95","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 123","125","0.241","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","777","990.21","890.54","179889.06","38.25","N/A","N/A","N/A","N/A","N/A","15.91","30.62","5.94","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 124","126","0.031","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","742.04","879.41","836.7","21754.28","36.7","N/A","N/A","N/A","N/A","N/A","17.62","31.11","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 125","127","17.23","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","538.28","2679.57","1028.77","14883264","268.06","N/A","N/A","N/A","N/A","N/A","12.4","30.73","3.81","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 126","128","0.0405","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","786.71","955.34","849.84","28894.44","39.7","N/A","N/A","N/A","N/A","N/A","13.47","32.57","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 127","129","0.293","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","722.64","922.74","825.44","203058.69","39.56","N/A","N/A","N/A","N/A","N/A","11.52","32.42","5.72","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 128","130","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","812.59","842.12","829.43","9953.22","8.36","N/A","N/A","N/A","N/A","N/A","14.2","32.93","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 129","131","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","800.98","885.44","857.14","15428.54","26.69","N/A","N/A","N/A","N/A","N/A","12.13","33.13","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.73","660","956","776.8","1125583","47.75","204","335","257.22","372710","24.2","541.99","943.74","757.8","1098049.88","92.34","130.84","401.73","237.21","343722.56","47.6","N/A","N/A","N/A","GTY030 36C 2","ROIs","Object","1654","1919","1753.29","120977","65.45","2102","2509","2240.77","154613","89.16","0","N/A"
