
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 41","43","1.37","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","354.83","1112.86","669","772024.69","130.8","N/A","N/A","N/A","N/A","N/A","15.31","35.89","2.8","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 49","51","0.285","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","365.93","885.03","607.49","145188.97","113.81","N/A","N/A","N/A","N/A","N/A","15.77","26.78","3.13","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 50","52","3.92","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","242.54","10211.87","857.79","2822972","849.5","N/A","N/A","N/A","N/A","N/A","14.87","29.65","2.63","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 51","53","0.233","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","354.86","793.33","562.57","110263.65","93.15","N/A","N/A","N/A","N/A","N/A","11.67","33.2","3.3","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 52","54","0.0905","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","453.43","1017.87","652.44","49585.11","113.27","N/A","N/A","N/A","N/A","N/A","11.08","33.98","3.32","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 53","55","3.02","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","331.56","1114.86","638.18","1620971","128.05","N/A","N/A","N/A","N/A","N/A","10.84","35.83","2.95","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 54","56","0.106","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","406.02","698","546.21","48613.09","69.24","N/A","N/A","N/A","N/A","N/A","14.18","35.04","3.31","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 63","65","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","605.31","760.09","672.33","6723.3","46.07","N/A","N/A","N/A","N/A","N/A","12.06","31.75","6","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 64","66","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","534.61","661.56","601.29","10221.98","38.24","N/A","N/A","N/A","N/A","N/A","9.95","33.71","6","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 67","69","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","687.33","793.71","744.47","11166.98","32.71","N/A","N/A","N/A","N/A","N/A","12.76","34.53","6","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","4.98","489","714","594.05","2482517","32.5","231","463","313.53","1310228","44.94","320.51","993.93","583.46","2438285.75","85.66","84.37","583.35","280.08","1170472.13","104.4","N/A","N/A","N/A","GTY030 25C 20","ROIs","Object","1988","2357","2140.83","426025","80.63","2545","2975","2759.72","549184","94.9","0","N/A"
